onset	duration	nwb_table	direction	trial_type
11494.238541666668	3.6989583333324845	trials	counter-clockwise	central alternation
11507.483333333334	2.6833333333343035	trials	counter-clockwise	central alternation
11512.919480387372	3.8471862792957836	trials	counter-clockwise	central alternation
11519.8125	3.3625000000010914	trials	counter-clockwise	central alternation
11525.885416666668	3.514583333333576	trials	counter-clockwise	central alternation
11532.500000000002	3.6124999999992724	trials	clockwise	central alternation
11538.795833333334	3.2947916666671517	trials	clockwise	central alternation
11545.912500000002	3.008333333331393	trials	clockwise	central alternation
11550.939583333335	3.227083333333212	trials	clockwise	central alternation
11556.6625	3.3625000000010914	trials	clockwise	central alternation
11563.112500000001	3.5625	trials	clockwise	central alternation
11569.731901041669	3.7951822916656965	trials	clockwise	central alternation
11582.037500000002	3.444791666664969	trials	clockwise	central alternation
11608.537500000002	3.241666666664969	trials	clockwise	central alternation
11623.562722651164	4.678944015504385	trials	clockwise	central alternation
11633.093234634402	3.3400986989327066	trials	clockwise	central alternation
11663.195833333335	3.2278645833321207	trials	clockwise	central alternation
11669.648958333335	3.751041666666424	trials	clockwise	central alternation
11678.729166666668	3.3083333333343035	trials	clockwise	central alternation
11686.85	2.9895833333339397	trials	clockwise	central alternation
11694.304166666667	3.2000000000025466	trials	clockwise	central alternation
11703.729166666668	3.491145833333576	trials	clockwise	central alternation
11709.120052083334	3.5026041666678793	trials	clockwise	central alternation
11719.570833333333	6.068229166668971	trials	clockwise	central alternation
11735.391634114585	3.149511718749636	trials	clockwise	wheel alternation
11743.90623372396	3.2333496093760914	trials	clockwise	wheel alternation
11751.441145833334	3.7630208333321207	trials	clockwise	wheel alternation
11756.257031250003	4.405468749999272	trials	clockwise	wheel alternation
11762.37916666667	3.537499999998545	trials	clockwise	wheel alternation
11768.683333333334	3.8125	trials	clockwise	wheel alternation
11783.525000000001	2.7937499999989086	trials	clockwise	wheel alternation
11788.275000000001	3.304166666664969	trials	clockwise	wheel alternation
11796.85625	7.57291666666606	trials	clockwise	wheel alternation
11805.251432291669	3.1110677083324845	trials	clockwise	wheel alternation
11812.158333333336	4.704166666664605	trials	clockwise	wheel alternation
11818.0125	2.975000000000364	trials	clockwise	wheel alternation
11831.478125000001	2.9177083333324845	trials	clockwise	wheel alternation
11879.641666666666	3.5291666666671517	trials	clockwise	wheel alternation
11902.216666666667	2.945833333335031	trials	clockwise	wheel alternation
11907.0	3.6125000000010914	trials	clockwise	wheel alternation
11923.175000000001	3.1875	trials	clockwise	wheel alternation
11928.529166666667	3.8000000000010914	trials	clockwise	wheel alternation
11936.408528645836	3.1456380208328483	trials	clockwise	wheel alternation
11941.312500000002	4.616666666666788	trials	clockwise	wheel alternation
11951.216666666667	2.7999999999992724	trials	clockwise	wheel alternation
11955.829166666668	3.812499999998181	trials	clockwise	wheel alternation
11967.745833333334	3.054166666666788	trials	clockwise	wheel alternation
11980.479166666668	2.9083333333328483	trials	clockwise	wheel alternation
11986.727213541668	3.306119791666788	trials	clockwise	wheel alternation
11996.475000000002	2.6875	trials	clockwise	wheel alternation
12069.633333333335	3.108333333333576	trials	counter-clockwise	central alternation
12076.03570175171	3.093464914956712	trials	counter-clockwise	central alternation
12089.737500000001	3.1541666666653327	trials	counter-clockwise	central alternation
12102.741666666669	2.9375	trials	counter-clockwise	central alternation
12116.316927083335	3.762239583333212	trials	counter-clockwise	central alternation
12129.087500000001	4.491666666666788	trials	counter-clockwise	central alternation
12135.501497395835	4.054752604166424	trials	counter-clockwise	central alternation
12146.016666666666	3.3625000000010914	trials	counter-clockwise	central alternation
12149.379166666668	7897.688833333332	epochs		
