onset	duration	nwb_table	label
0.0	14781.93145	epochs	
5.0	646.0	sleep_states	Awake
652.0	9.0	sleep_states	Non-REM
662.0	15.0	sleep_states	MA
678.0	8.0	sleep_states	Non-REM
687.0	47.0	sleep_states	MA
735.0	19.0	sleep_states	Non-REM
755.0	37.0	sleep_states	MA
793.0	119.0	sleep_states	Non-REM
913.0	473.0	sleep_states	Awake
1387.0	27.0	sleep_states	Non-REM
1415.0	32.0	sleep_states	MA
1448.0	15.0	sleep_states	Non-REM
1464.0	16.0	sleep_states	MA
1481.0	33.0	sleep_states	Non-REM
1515.0	25.0	sleep_states	MA
1541.0	117.0	sleep_states	Non-REM
1659.0	53.0	sleep_states	MA
1713.0	76.0	sleep_states	Non-REM
1790.0	1416.0	sleep_states	Awake
3207.0	17.0	sleep_states	Non-REM
3225.0	41.0	sleep_states	MA
3267.0	20.0	sleep_states	Non-REM
3288.0	210.0	sleep_states	Awake
3499.0	8.0	sleep_states	Non-REM
3508.0	1954.0	sleep_states	Awake
5463.0	17.0	sleep_states	Non-REM
5481.0	1500.0	sleep_states	Awake
6982.0	13.0	sleep_states	Non-REM
6996.0	69.0	sleep_states	MA
7066.0	29.0	sleep_states	Non-REM
7096.0	1095.0	sleep_states	Awake
8192.0	9.0	sleep_states	Non-REM
8202.0	372.0	sleep_states	Awake
8575.0	56.0	sleep_states	Non-REM
8632.0	21.0	sleep_states	MA
8654.0	9.0	sleep_states	Non-REM
8664.0	74.0	sleep_states	MA
8739.0	68.0	sleep_states	Non-REM
8808.0	11.0	sleep_states	MA
8820.0	34.0	sleep_states	Non-REM
8855.0	15.0	sleep_states	MA
8871.0	47.0	sleep_states	Non-REM
8919.0	29.0	sleep_states	MA
8949.0	14.0	sleep_states	Non-REM
8964.0	10.0	sleep_states	MA
8975.0	30.0	sleep_states	Non-REM
9006.0	9.0	sleep_states	MA
9016.0	56.0	sleep_states	Non-REM
9073.0	17.0	sleep_states	MA
9091.0	23.0	sleep_states	Non-REM
9115.0	9.0	sleep_states	MA
9125.0	13.0	sleep_states	Non-REM
9139.0	9.0	sleep_states	MA
9149.0	68.0	sleep_states	Non-REM
9218.0	19.0	sleep_states	REM
9238.0	11.0	sleep_states	MA
9250.0	86.0	sleep_states	Non-REM
9337.0	12.0	sleep_states	MA
9350.0	58.0	sleep_states	Non-REM
9409.0	13.0	sleep_states	MA
9423.0	128.0	sleep_states	Non-REM
9552.0	184.0	sleep_states	REM
9737.0	21.0	sleep_states	MA
9759.0	20.0	sleep_states	Non-REM
9780.0	11.0	sleep_states	MA
9792.0	28.0	sleep_states	Non-REM
9821.0	10.0	sleep_states	MA
9832.0	82.0	sleep_states	Non-REM
9915.0	1291.0	sleep_states	Awake
11207.0	8.0	sleep_states	Non-REM
11216.0	4566.0	sleep_states	Awake
14781.93145	435.8057750000007	epochs	
14781.93145	1.8915749999996478	trials	
14787.047875	2.11659999999938	trials	
14791.639374999999	1.8915500000002794	trials	
14797.005775	2.1666000000004715	trials	
14808.921925	2.1415499999984604	trials	
14845.061975	2.5249000000003434	trials	
14870.385875	1.8999000000003434	trials	
14875.735625000001	2.08324999999968	trials	
14889.026725	2.1332500000007713	trials	
14907.817575000001	1.8915499999984604	trials	
14915.483875	2.0166000000008353	trials	
14928.699975	1.974900000001071	trials	
14967.439925	2.0165999999990163	trials	
15007.113175	2.1748999999999796	trials	
15044.578175	2.358249999999316	trials	
15072.243625	2.1832500000018626	trials	
15082.126525	2.2998999999999796	trials	
15088.901225	2.1832500000000437	trials	
15096.850875	2.0498999999999796	trials	
15102.808975	2.0498999999999796	trials	
15143.70715	2.4665750000003754	trials	
15150.015225	2.4165500000017346	trials	
15158.098175	2.20824999999968	trials	
15166.247825	2.2499000000007072	trials	
15186.905225	2.3749000000007072	trials	
15193.721625	2.099899999999252	trials	
15215.403975000001	2.33324999999968	trials	
