onset	duration	nwb_table	direction	trial_type
11608.658333333335	3.5833333333321207	trials	counter-clockwise	wheel alternation
11629.85	2.899999999999636	trials	counter-clockwise	wheel alternation
11634.041666666668	4.341666666667152	trials	counter-clockwise	wheel alternation
11641.466666666667	3.5	trials	counter-clockwise	wheel alternation
11647.883333333335	3.849999999998545	trials	counter-clockwise	wheel alternation
11656.175000000001	3.1666666666660603	trials	counter-clockwise	wheel alternation
11662.883333333335	4.0583333333324845	trials	counter-clockwise	central alternation
11669.125	3.4166666666678793	trials	counter-clockwise	central alternation
11674.308333333334	3.483333333333576	trials	counter-clockwise	central alternation
11682.85	4.95833333333394	trials	counter-clockwise	central alternation
11692.691666666668	3.4083333333328483	trials	counter-clockwise	central alternation
11692.691666666668	3.4083333333328483	trials	counter-clockwise	central alternation
11703.783333333335	3.008333333333212	trials	counter-clockwise	central alternation
11712.741666666667	2.8250000000007276	trials	counter-clockwise	central alternation
11743.066666666668	3.391666666666424	trials	counter-clockwise	central alternation
11749.741666666667	3.525000000001455	trials	counter-clockwise	central alternation
11758.708333333334	2.875	trials	counter-clockwise	central alternation
11766.0	3.2833333333346673	trials	counter-clockwise	central alternation
11772.858333333334	4.0	trials	counter-clockwise	central alternation
11779.641666666668	3.6749999999992724	trials	counter-clockwise	central alternation
11792.300000000001	3.016666666666424	trials	counter-clockwise	central alternation
11797.691666666668	4.033333333332848	trials	counter-clockwise	central alternation
11815.183333333334	3.616666666666788	trials	counter-clockwise	wheel alternation
11815.183333333334	3.616666666666788	trials	counter-clockwise	wheel alternation
11821.575	3.875	trials	counter-clockwise	wheel alternation
11829.400000000001	3.266666666666424	trials	counter-clockwise	wheel alternation
11836.033333333335	3.641666666666424	trials	counter-clockwise	wheel alternation
11954.691666666668	3.8250000000007276	trials	counter-clockwise	wheel alternation
11964.658333333335	5.358333333333576	trials	counter-clockwise	wheel alternation
11976.150000000001	3.3166666666656965	trials	counter-clockwise	wheel alternation
11980.775000000001	4.4333333333324845	trials	counter-clockwise	wheel alternation
11990.083333333334	4.399999999999636	trials	counter-clockwise	wheel alternation
12006.641666666668	5.266666666666424	trials	counter-clockwise	wheel alternation
12051.883333333335	4.16666666666606	trials	counter-clockwise	wheel alternation
12058.908333333335	4.458333333332121	trials	counter-clockwise	wheel alternation
12074.300000000001	5.33333333333394	trials	counter-clockwise	central alternation
12096.583333333334	4.533333333332848	trials	counter-clockwise	central alternation
12102.608333333334	4.33333333333394	trials	counter-clockwise	central alternation
12117.858333333334	3.766666666666424	trials	counter-clockwise	central alternation
12123.85	3.975000000000364	trials	counter-clockwise	central alternation
12143.483333333334	3.900000000001455	trials	counter-clockwise	central alternation
12149.475	3.9416666666675155	trials	counter-clockwise	central alternation
12159.575	3.4666666666671517	trials	counter-clockwise	central alternation
12166.408333333335	3.350000000000364	trials	counter-clockwise	central alternation
12174.233333333334	5.550000000001091	trials	counter-clockwise	central alternation
12182.383333333335	4.9333333333324845	trials	counter-clockwise	central alternation
12192.391666666668	4.649999999999636	trials	counter-clockwise	central alternation
12206.183333333334	3.2166666666671517	trials	counter-clockwise	central alternation
12213.550000000001	3.4499999999989086	trials	counter-clockwise	central alternation
12241.016666666668	3.9083333333328483	trials	counter-clockwise	central alternation
12247.833333333334	3.5333333333328483	trials	clockwise	central alternation
12262.433333333334	3.7083333333339397	trials	clockwise	central alternation
12273.325	5.075000000000728	trials	clockwise	central alternation
12301.6	4.0666666666675155	trials	clockwise	central alternation
12309.933333333334	4.858333333333576	trials	clockwise	central alternation
12328.083333333334	4.116666666666788	trials	clockwise	central alternation
12337.016666666668	4.016666666666424	trials	clockwise	central alternation
12344.658333333335	5.25	trials	clockwise	central alternation
12360.641666666668	4.29166666666606	trials	clockwise	central alternation
12370.550000000001	3.733333333333576	trials	clockwise	central alternation
12450.741666666667	5.600000000000364	trials	clockwise	central alternation
12467.433333333334	7.158333333332848	trials	clockwise	central alternation
12485.775000000001	6.79166666666606	trials	clockwise	central alternation
12496.375	4.266666666668243	trials	clockwise	central alternation
12525.725	4.591666666667152	trials	clockwise	central alternation
12535.766666666668	4.29166666666606	trials	clockwise	central alternation
12572.816666666668	7.049999999999272	trials	counter-clockwise	wheel alternation
12587.2	4.966666666667152	trials	counter-clockwise	wheel alternation
12601.0	3.9666666666671517	trials	counter-clockwise	wheel alternation
12608.825	4.491666666666788	trials	counter-clockwise	wheel alternation
12740.058333333334	3.625	trials	counter-clockwise	wheel alternation
12755.483333333334	3.100000000000364	trials	counter-clockwise	wheel alternation
12762.983333333334	3.3416666666671517	trials	counter-clockwise	wheel alternation
12770.900000000001	4.983333333333576	trials	counter-clockwise	wheel alternation
12779.433333333334	3.8333333333321207	trials	counter-clockwise	wheel alternation
12788.116666666669	3.108333333333576	trials	counter-clockwise	wheel alternation
12793.975000000002	3.258333333331393	trials	counter-clockwise	wheel alternation
12824.300000000001	3.5	trials	counter-clockwise	wheel alternation
12829.708333333334	3.5500000000010914	trials	clockwise	central alternation
12833.925000000001	3.875	trials	clockwise	central alternation
12847.758333333335	3.5499999999992724	trials	clockwise	central alternation
12869.116666666669	4.966666666665333	trials	clockwise	central alternation
12883.966666666667	3.508333333335031	trials	clockwise	central alternation
12896.341666666667	4.216666666667152	trials	clockwise	central alternation
12905.150000000001	3.875	trials	clockwise	central alternation
12905.150000000001	3.875	trials	clockwise	central alternation
12911.866666666669	4.116666666664969	trials	clockwise	central alternation
12927.375	4.008333333335031	trials	clockwise	central alternation
12934.050000000001	3.850000000000364	trials	clockwise	central alternation
12939.625	3.9583333333339397	trials	clockwise	central alternation
12948.216666666667	2.8166666666656965	trials	clockwise	central alternation
12953.391666666666	3.5500000000010914	trials	clockwise	central alternation
12961.916666666668	4.083333333332121	trials	clockwise	central alternation
12970.208333333334	3.8000000000010914	trials	clockwise	central alternation
12974.716666666667	3.150000000001455	trials	clockwise	central alternation
12981.291666666668	3.241666666664969	trials	clockwise	central alternation
12988.466666666667	3.1916666666656965	trials	clockwise	central alternation
12995.95	5.8083333333343035	trials	clockwise	central alternation
13003.416666666668	4.641666666666424	trials	clockwise	central alternation
13008.625	3.1750000000010914	trials	clockwise	central alternation
13016.341666666667	2.633333333335031	trials	clockwise	central alternation
13021.383333333335	3.0	trials	clockwise	central alternation
13021.566666666668	2.8166666666675155	trials	clockwise	central alternation
13034.875	4.975000000002183	trials	clockwise	central alternation
13044.616666666669	3.524999999997817	trials	clockwise	central alternation
13057.333333333334	2.758333333333212	trials	clockwise	central alternation
13073.925000000001	3.1750000000010914	trials	clockwise	central alternation
13081.741666666669	3.758333333331393	trials	clockwise	central alternation
13088.408333333333	3.9583333333357587	trials	clockwise	central alternation
13104.533333333333	2.9083333333346673	trials	clockwise	central alternation
13109.325	3.491666666666788	trials	counter-clockwise	central alternation
13116.350000000002	3.099999999998545	trials	counter-clockwise	central alternation
13120.883333333335	3.399999999997817	trials	counter-clockwise	central alternation
13129.525000000001	3.7000000000007276	trials	counter-clockwise	central alternation
13140.158333333333	2.9333333333343035	trials	counter-clockwise	central alternation
13144.741666666669	3.483333333333576	trials	counter-clockwise	central alternation
13155.850000000002	6.6833333333306655	trials	counter-clockwise	central alternation
13175.975000000002	3.349999999998545	trials	counter-clockwise	central alternation
13194.291666666668	3.516666666666424	trials	counter-clockwise	central alternation
13230.316666666668	6.766666666666424	trials	counter-clockwise	central alternation
13237.083333333334	7649.000666666665	epochs		
