onset	duration	nwb_table	direction	trial_type	label
0.0	15577.558333333332	epochs			
5.0	1280.0	sleep_states			Awake
1286.0	8.0	sleep_states			Non-REM
1295.0	37.0	sleep_states			MA
1333.0	57.0	sleep_states			Non-REM
1391.0	32.0	sleep_states			MA
1424.0	51.0	sleep_states			Non-REM
1476.0	68.0	sleep_states			MA
1545.0	20.0	sleep_states			Non-REM
1566.0	67.0	sleep_states			MA
1634.0	7.0	sleep_states			Non-REM
1642.0	926.0	sleep_states			Awake
2569.0	13.0	sleep_states			Non-REM
2583.0	72.0	sleep_states			MA
2656.0	10.0	sleep_states			Non-REM
2667.0	31.0	sleep_states			MA
2699.0	9.0	sleep_states			Non-REM
2709.0	27.0	sleep_states			MA
2737.0	10.0	sleep_states			Non-REM
2748.0	1336.0	sleep_states			Awake
4085.0	10.0	sleep_states			Non-REM
4096.0	20.0	sleep_states			MA
4117.0	31.0	sleep_states			Non-REM
4149.0	19.0	sleep_states			MA
4169.0	16.0	sleep_states			Non-REM
4186.0	13.0	sleep_states			MA
4200.0	36.0	sleep_states			Non-REM
4237.0	12.0	sleep_states			MA
4250.0	21.0	sleep_states			Non-REM
4272.0	7.0	sleep_states			MA
4280.0	24.0	sleep_states			Non-REM
4305.0	474.0	sleep_states			Awake
4780.0	13.0	sleep_states			Non-REM
4794.0	27.0	sleep_states			MA
4822.0	10.0	sleep_states			Non-REM
4833.0	9.0	sleep_states			MA
4843.0	24.0	sleep_states			Non-REM
4868.0	13.0	sleep_states			MA
4882.0	19.0	sleep_states			Non-REM
4902.0	7.0	sleep_states			MA
4910.0	69.0	sleep_states			Non-REM
4980.0	22.0	sleep_states			MA
5003.0	36.0	sleep_states			Non-REM
5040.0	31.0	sleep_states			MA
5072.0	13.0	sleep_states			Non-REM
5086.0	25.0	sleep_states			MA
5112.0	46.0	sleep_states			Non-REM
5159.0	10.0	sleep_states			MA
5170.0	87.0	sleep_states			Non-REM
5258.0	34.0	sleep_states			MA
5293.0	99.0	sleep_states			Non-REM
5393.0	15.0	sleep_states			MA
5409.0	117.0	sleep_states			Non-REM
5527.0	8.0	sleep_states			MA
5536.0	137.0	sleep_states			Non-REM
5674.0	18.0	sleep_states			MA
5693.0	62.0	sleep_states			Non-REM
5756.0	26.0	sleep_states			MA
5783.0	52.0	sleep_states			Non-REM
5836.0	20.0	sleep_states			MA
5857.0	87.0	sleep_states			Non-REM
5945.0	9.0	sleep_states			MA
5955.0	7.0	sleep_states			Non-REM
5963.0	45.0	sleep_states			REM
6009.0	10.0	sleep_states			MA
6020.0	7.0	sleep_states			Non-REM
6028.0	7.0	sleep_states			MA
6036.0	7.0	sleep_states			Non-REM
6044.0	8.0	sleep_states			MA
6053.0	124.0	sleep_states			Non-REM
6178.0	12.0	sleep_states			MA
