onset	duration	nwb_table	direction	trial_type
0.0	10850.646424999999	epochs		
10850.646424999999	1326.166000000001	epochs		
10850.646424999999	3.5498499999994237	trials	counter-clockwise	central alternation
10867.245675	3.3165250000001834	trials	counter-clockwise	central alternation
10876.445275	3.5498250000000553	trials	clockwise	central alternation
10883.44495	3.4248500000012427	trials	clockwise	central alternation
10916.4768	4.341475000001083	trials	clockwise	central alternation
10959.82485	4.216474999999264	trials	clockwise	central alternation
10971.466	3.524825000000419	trials	clockwise	central alternation
10980.457275	3.283174999998664	trials	counter-clockwise	central alternation
10986.931975	3.224850000000515	trials	counter-clockwise	central alternation
10993.998325	3.2664999999997235	trials	counter-clockwise	central alternation
11002.85625	3.44984999999906	trials	counter-clockwise	central alternation
11022.580375000001	5.03309999999874	trials	counter-clockwise	central alternation
11041.946175000001	3.9498249999996915	trials	counter-clockwise	central alternation
11060.262025	4.224799999999959	trials	counter-clockwise	central alternation
11076.477975	4.166449999998804	trials	counter-clockwise	central alternation
11084.219275	3.633175000000847	trials	counter-clockwise	central alternation
11090.135675000001	4.466474999999264	trials	counter-clockwise	central alternation
11100.8352	4.149825000000419	trials	clockwise	central alternation
11107.451575	3.691500000000815	trials	clockwise	central alternation
11112.934675	3.816500000000815	trials	clockwise	central alternation
11119.534375	3.84150000000227	trials	clockwise	central alternation
11138.966825	3.3665250000012747	trials	clockwise	central alternation
11147.39145	3.7998250000018743	trials	clockwise	central alternation
11154.124475	3.2498500000001513	trials	clockwise	central alternation
11194.672675	4.283150000001115	trials	clockwise	central alternation
11204.747225	3.7998250000000553	trials	clockwise	central alternation
11216.096725	5.191425000000891	trials	clockwise	central alternation
11230.954375000001	3.8331749999997555	trials	clockwise	central alternation
11238.9957	5.591425000000527	trials	clockwise	central alternation
11246.053725000002	3.5998249999975087	trials	clockwise	wheel alternation
11253.54505	5.324775000000955	trials	clockwise	wheel alternation
11260.553075	4.0664749999996275	trials	clockwise	wheel alternation
11268.161075	4.199799999998504	trials	clockwise	wheel alternation
11310.142525	3.2498500000001513	trials	clockwise	wheel alternation
11313.30905	7.466325000001234	trials	clockwise	wheel alternation
11321.250375	3.833150000000387	trials	clockwise	wheel alternation
11329.391674999999	3.6415000000015425	trials	clockwise	wheel alternation
11345.332625	4.349799999999959	trials	clockwise	wheel alternation
11350.4324	3.566500000000815	trials	clockwise	wheel alternation
11360.48195	3.7664999999997235	trials	clockwise	wheel alternation
11365.390075	4.033149999999296	trials	clockwise	wheel alternation
11371.614775	4.2581499999996595	trials	clockwise	wheel alternation
11409.179775	3.5581750000001193	trials	clockwise	wheel alternation
11423.370825	3.2998500000012427	trials	clockwise	wheel alternation
11435.195275	5.208099999999831	trials	counter-clockwise	wheel alternation
11440.9367	3.3665249999994558	trials	counter-clockwise	wheel alternation
11447.769725	3.1498499999997875	trials	counter-clockwise	wheel alternation
11454.661075	3.541525000000547	trials	counter-clockwise	wheel alternation
11462.319075	3.1248750000013388	trials	counter-clockwise	wheel alternation
11478.94335	2.8832000000002154	trials	counter-clockwise	wheel alternation
11485.901375000001	3.6498499999979686	trials	counter-clockwise	wheel alternation
11495.584275000001	3.69984999999906	trials	counter-clockwise	wheel alternation
11504.317224999999	3.0498500000012427	trials	counter-clockwise	wheel alternation
11510.058625000001	3.8081749999983003	trials	counter-clockwise	wheel alternation
11520.191525	2.9081999999998516	trials	counter-clockwise	wheel alternation
11530.291075000001	3.1831749999983003	trials	counter-clockwise	wheel alternation
11537.565725	3.4081999999980326	trials	counter-clockwise	wheel alternation
11545.407075	3.8831500000014785	trials	counter-clockwise	wheel alternation
11635.228074999999	3.1915250000001834	trials	counter-clockwise	wheel alternation
11655.568824999998	3.216550000001007	trials	counter-clockwise	wheel alternation
11663.8268	3.258175000000847	trials	clockwise	wheel alternation
11679.167775	3.1665499999999156	trials	clockwise	wheel alternation
11686.81745	3.5831749999997555	trials	clockwise	wheel alternation
11693.408824999999	3.2498500000001513	trials	clockwise	wheel alternation
11738.61515	3.9331750000001193	trials	clockwise	wheel alternation
11756.431025	4.033150000001115	trials	clockwise	wheel alternation
11762.3891	4.483124999998836	trials	clockwise	wheel alternation
11783.896475000001	4.399799999999232	trials	clockwise	wheel alternation
11800.379075	4.183150000000751	trials	clockwise	wheel alternation
11810.095324999998	4.408125000001746	trials	clockwise	wheel alternation
11819.586575000001	3.7415000000000873	trials	clockwise	wheel alternation
11829.786124999999	4.2581500000014785	trials	clockwise	wheel alternation
11835.2692	4.116475000000719	trials	counter-clockwise	central alternation
11841.618924999999	3.941500000000815	trials	counter-clockwise	central alternation
11856.568275000001	3.5748249999978725	trials	counter-clockwise	central alternation
11873.000875000002	3.208199999997305	trials	counter-clockwise	central alternation
11879.208924999999	3.9748250000011467	trials	counter-clockwise	central alternation
11889.383474999999	3.8831500000014785	trials	counter-clockwise	central alternation
11894.716574999999	3.7915000000029977	trials	counter-clockwise	wheel alternation
11939.572925	3.808150000000751	trials	counter-clockwise	wheel alternation
11954.4306	3.6664999999993597	trials	counter-clockwise	wheel alternation
11967.238375	4.833099999999831	trials	counter-clockwise	wheel alternation
11976.796275	4.408149999999296	trials	counter-clockwise	wheel alternation
11982.121025	3.9831749999993917	trials	counter-clockwise	wheel alternation
