onset	duration	nwb_table	direction	trial_type	label
13209.608333333332	3.6666666666660603	trials	counter-clockwise	central alternation	
13215.891666666665	3.8000000000010914	trials	counter-clockwise	central alternation	
13221.774999999998	3.8166666666675155	trials	counter-clockwise	central alternation	
13228.433333333332	3.5749999999989086	trials	counter-clockwise	central alternation	
13233.858333333332	4.108333333333576	trials	counter-clockwise	central alternation	
13242.208333333332	3.5333333333328483	trials	counter-clockwise	central alternation	
13248.675	4.116666666664969	trials	counter-clockwise	central alternation	
13255.608333333332	4.100000000000364	trials	counter-clockwise	central alternation	
13263.108333333332	3.774999999999636	trials	counter-clockwise	central alternation	
13269.558333333332	3.9666666666653327	trials	counter-clockwise	central alternation	
13277.624999999998	3.7833333333328483	trials	counter-clockwise	central alternation	
13284.774999999998	3.725000000000364	trials	counter-clockwise	central alternation	
13292.283333333331	3.850000000000364	trials	counter-clockwise	central alternation	
13299.216666666665	3.983333333333576	trials	counter-clockwise	central alternation	
13305.724999999999	3.7916666666660603	trials	counter-clockwise	central alternation	
13320.966666666665	3.1916666666656965	trials	counter-clockwise	central alternation	
13328.116666666665	4.200000000000728	trials	counter-clockwise	central alternation	
13336.599999999999	3.2833333333328483	trials	counter-clockwise	central alternation	
13342.858333333332	3.358333333333576	trials	counter-clockwise	central alternation	
13348.249999999998	4.0	trials	counter-clockwise	central alternation	
13355.05	3.9499999999989086	trials	counter-clockwise	central alternation	
13362.766666666665	3.7000000000007276	trials	counter-clockwise	central alternation	
13374.991666666665	3.9416666666675155	trials	counter-clockwise	central alternation	
13382.791666666664	3.775000000001455	trials	counter-clockwise	central alternation	
13395.349999999999	3.483333333333576	trials	counter-clockwise	central alternation	
13402.324999999999	3.891666666666424	trials	clockwise	central alternation	
13408.266666666665	3.4666666666671517	trials	clockwise	central alternation	
13415.925	3.4583333333321207	trials	clockwise	central alternation	
13422.074999999999	3.7999999999992724	trials	clockwise	central alternation	
13427.683333333332	4.149999999999636	trials	clockwise	central alternation	
13434.791666666664	3.7916666666678793	trials	clockwise	central alternation	
13449.883333333331	3.5333333333328483	trials	clockwise	central alternation	
13456.474999999999	3.774999999999636	trials	clockwise	central alternation	
13469.899999999998	3.8166666666675155	trials	clockwise	central alternation	
13482.974999999999	3.8083333333324845	trials	clockwise	central alternation	
13488.116666666665	3.9249999999992724	trials	clockwise	central alternation	
13496.316666666666	3.625	trials	clockwise	central alternation	
13504.349999999999	3.5499999999992724	trials	clockwise	central alternation	
13509.675	3.891666666666424	trials	clockwise	central alternation	
13535.524999999998	3.4666666666671517	trials	clockwise	central alternation	
13548.624999999998	4.616666666666788	trials	clockwise	central alternation	
13557.183333333332	3.7083333333321207	trials	clockwise	central alternation	
13563.783333333331	4.0583333333343035	trials	clockwise	central alternation	
13599.108333333332	2.9666666666671517	trials	clockwise	central alternation	
13606.708333333332	3.266666666666424	trials	clockwise	central alternation	
13611.658333333331	3.0916666666671517	trials	clockwise	central alternation	
13617.425	3.641666666666424	trials	clockwise	central alternation	
13623.3	3.391666666666424	trials	clockwise	central alternation	
13630.108333333332	3.483333333333576	trials	clockwise	central alternation	
13636.441666666666	3.524999999999636	trials	clockwise	central alternation	
13645.366666666665	3.524999999999636	trials	clockwise	central alternation	
13650.258333333331	3.774999999999636	trials	clockwise	central alternation	
13654.033333333331	11245.966666666669	epochs			
13678.0	7.0	sleep_states			Non-REM
13686.0	1018.0	sleep_states			Awake
14705.0	44.0	sleep_states			Non-REM
14764.0	35.0	sleep_states			Non-REM
14800.0	2602.0	sleep_states			Awake
17403.0	54.0	sleep_states			Non-REM
17468.0	58.0	sleep_states			Non-REM
17536.0	58.0	sleep_states			Non-REM
17606.0	77.0	sleep_states			Non-REM
17721.0	31.0	sleep_states			Non-REM
17753.0	2711.0	sleep_states			Awake
20465.0	9.0	sleep_states			Non-REM
20475.0	263.0	sleep_states			Awake
20739.0	7.0	sleep_states			Non-REM
20747.0	234.0	sleep_states			Awake
20982.0	8.0	sleep_states			Non-REM
20991.0	1578.0	sleep_states			Awake
22570.0	122.0	sleep_states			Non-REM
22701.0	94.0	sleep_states			Non-REM
22809.0	133.0	sleep_states			Non-REM
22943.0	12.0	sleep_states			REM
22970.0	37.0	sleep_states			REM
23008.0	1887.0	sleep_states			Awake
