onset	duration	nwb_table	direction	trial_type	label
0.0	10230.266666666666	epochs			
103.0	12.0	sleep_states			Non-REM
116.0	559.0	sleep_states			Awake
676.0	8.0	sleep_states			Non-REM
685.0	751.0	sleep_states			Awake
1437.0	11.0	sleep_states			Non-REM
1449.0	352.0	sleep_states			Awake
1802.0	187.0	sleep_states			Non-REM
1990.0	14.0	sleep_states			REM
2005.0	65.0	sleep_states			Non-REM
2081.0	311.0	sleep_states			Non-REM
2393.0	118.0	sleep_states			REM
2539.0	29.0	sleep_states			Non-REM
2668.0	8.0	sleep_states			Non-REM
2773.0	17.0	sleep_states			Non-REM
2791.0	926.0	sleep_states			Awake
3718.0	10.0	sleep_states			Non-REM
3729.0	155.0	sleep_states			Awake
3885.0	15.0	sleep_states			Non-REM
3909.0	304.0	sleep_states			Non-REM
4223.0	199.0	sleep_states			Non-REM
4439.0	45.0	sleep_states			REM
4494.0	108.0	sleep_states			REM
4618.0	14.0	sleep_states			Non-REM
4642.0	50.0	sleep_states			REM
4717.0	729.0	sleep_states			Non-REM
5456.0	230.0	sleep_states			Non-REM
5687.0	151.0	sleep_states			REM
5852.0	14.0	sleep_states			Non-REM
5867.0	14.0	sleep_states			REM
5920.0	207.0	sleep_states			Non-REM
6208.0	440.0	sleep_states			Non-REM
6649.0	149.0	sleep_states			REM
6839.0	87.0	sleep_states			REM
6927.0	1306.0	sleep_states			Awake
8234.0	12.0	sleep_states			Non-REM
8266.0	117.0	sleep_states			Non-REM
8392.0	96.0	sleep_states			Non-REM
8500.0	632.0	sleep_states			Non-REM
9133.0	9.0	sleep_states			REM
9156.0	170.0	sleep_states			Non-REM
9335.0	221.0	sleep_states			Non-REM
9565.0	75.0	sleep_states			Non-REM
9705.0	50.0	sleep_states			Non-REM
9787.0	4904.0	sleep_states			Awake
10230.266666666666	1982.25	epochs			
10230.266666666666	3.366666666666788	trials	counter-clockwise	central alternation	
10237.775	3.8083333333343035	trials	clockwise	central alternation	
10245.75	3.233333333333576	trials	clockwise	central alternation	
10262.933333333332	3.3333333333339397	trials	clockwise	central alternation	
10277.7	3.3249999999989086	trials	clockwise	central alternation	
10303.5	4.466666666667152	trials	clockwise	central alternation	
10319.825	3.633333333333212	trials	clockwise	central alternation	
10326.691666666666	3.8083333333343035	trials	clockwise	central alternation	
10344.783333333333	3.9083333333328483	trials	clockwise	central alternation	
10352.266666666666	3.649999999999636	trials	clockwise	central alternation	
10364.8	5.008333333333212	trials	clockwise	central alternation	
10373.066666666666	3.1666666666678793	trials	clockwise	central alternation	
10389.991666666667	3.383333333333212	trials	clockwise	central alternation	
10433.5	3.725000000000364	trials	clockwise	central alternation	
10469.65	3.616666666666788	trials	clockwise	central alternation	
10481.25	3.9416666666656965	trials	clockwise	central alternation	
10500.316666666666	3.133333333335031	trials	clockwise	central alternation	
10507.033333333333	3.4583333333339397	trials	clockwise	central alternation	
10514.408333333333	3.375	trials	clockwise	central alternation	
