onset	duration	nwb_table	direction	trial_type	label
0.0	13739.391666666666	epochs			
5.0	557.0	sleep_states			Awake
563.0	7.0	sleep_states			Non-REM
663.0	14.0	sleep_states			Non-REM
678.0	114.0	sleep_states			Awake
793.0	29.0	sleep_states			Non-REM
873.0	16.0	sleep_states			Non-REM
942.0	110.0	sleep_states			Non-REM
1147.0	9.0	sleep_states			Non-REM
1157.0	342.0	sleep_states			Awake
1500.0	8.0	sleep_states			Non-REM
1554.0	17.0	sleep_states			Non-REM
1621.0	30.0	sleep_states			Non-REM
1652.0	489.0	sleep_states			Awake
2142.0	8.0	sleep_states			Non-REM
2151.0	188.0	sleep_states			Awake
2340.0	13.0	sleep_states			Non-REM
2354.0	119.0	sleep_states			Awake
2474.0	482.0	sleep_states			Non-REM
2974.0	47.0	sleep_states			Non-REM
3036.0	737.0	sleep_states			Non-REM
3787.0	183.0	sleep_states			Non-REM
4019.0	78.0	sleep_states			Non-REM
4135.0	18.0	sleep_states			Non-REM
4178.0	21.0	sleep_states			Non-REM
4200.0	1334.0	sleep_states			Awake
5535.0	8.0	sleep_states			Non-REM
5544.0	414.0	sleep_states			Awake
5959.0	159.0	sleep_states			Non-REM
6127.0	12.0	sleep_states			Non-REM
6159.0	102.0	sleep_states			Non-REM
6262.0	368.0	sleep_states			Awake
6631.0	82.0	sleep_states			Non-REM
6737.0	576.0	sleep_states			Non-REM
7327.0	88.0	sleep_states			Non-REM
7416.0	177.0	sleep_states			Awake
7594.0	9.0	sleep_states			Non-REM
7604.0	282.0	sleep_states			Awake
7887.0	8.0	sleep_states			Non-REM
7896.0	182.0	sleep_states			Awake
8079.0	16.0	sleep_states			Non-REM
8111.0	7.0	sleep_states			Non-REM
8132.0	191.0	sleep_states			Non-REM
8334.0	91.0	sleep_states			Non-REM
8440.0	142.0	sleep_states			Non-REM
8583.0	307.0	sleep_states			Awake
8891.0	134.0	sleep_states			Non-REM
9026.0	361.0	sleep_states			Awake
9388.0	10.0	sleep_states			REM
9399.0	427.0	sleep_states			Non-REM
9827.0	96.0	sleep_states			REM
9969.0	326.0	sleep_states			Non-REM
10334.0	8.0	sleep_states			Non-REM
10356.0	14.0	sleep_states			Non-REM
10379.0	14.0	sleep_states			Non-REM
10407.0	350.0	sleep_states			Non-REM
10758.0	29.0	sleep_states			REM
10815.0	194.0	sleep_states			Non-REM
11010.0	84.0	sleep_states			REM
11103.0	12.0	sleep_states			REM
11116.0	214.0	sleep_states			Awake
11331.0	281.0	sleep_states			Non-REM
11613.0	25.0	sleep_states			REM
11659.0	158.0	sleep_states			Non-REM
11834.0	167.0	sleep_states			Non-REM
12002.0	61.0	sleep_states			REM
12077.0	72.0	sleep_states			Non-REM
12191.0	178.0	sleep_states			Non-REM
12370.0	334.0	sleep_states			Awake
12705.0	7.0	sleep_states			Non-REM
12713.0	132.0	sleep_states			Awake
12846.0	21.0	sleep_states			Non-REM
12868.0	444.0	sleep_states			Awake
13313.0	7.0	sleep_states			Non-REM
13387.0	10.0	sleep_states			Non-REM
13411.0	9.0	sleep_states			Non-REM
13440.0	12.0	sleep_states			Non-REM
13453.0	2165.0	sleep_states			Awake
13739.391666666666	1866.6916666666657	epochs			
13739.391666666666	5.0583333333324845	trials	counter-clockwise	central alternation	
13784.85	4.099999999998545	trials	clockwise	central alternation	
13802.05	5.233333333333576	trials	clockwise	central alternation	
13809.408333333333	3.9583333333339397	trials	clockwise	central alternation	
13815.758333333333	4.524999999999636	trials	clockwise	central alternation	
13823.608333333334	4.0	trials	clockwise	central alternation	
13829.983333333334	3.5499999999992724	trials	clockwise	central alternation	
13836.425	3.866666666666788	trials	clockwise	central alternation	
13873.941666666666	4.133333333333212	trials	clockwise	central alternation	
13881.733333333334	3.7083333333321207	trials	clockwise	central alternation	
13890.25	3.350000000000364	trials	clockwise	central alternation	
13920.158333333333	3.9416666666675155	trials	clockwise	central alternation	
13926.266666666666	4.233333333333576	trials	clockwise	central alternation	
13932.608333333334	4.199999999998909	trials	clockwise	central alternation	
13939.316666666666	4.650000000001455	trials	clockwise	central alternation	
13946.75	4.3083333333324845	trials	clockwise	central alternation	
13951.991666666667	3.8416666666671517	trials	clockwise	central alternation	
13959.975	3.8249999999989086	trials	clockwise	central alternation	
13965.641666666666	4.016666666666424	trials	clockwise	central alternation	
13971.883333333333	3.983333333333576	trials	clockwise	central alternation	
13978.916666666666	4.350000000000364	trials	clockwise	central alternation	
13987.699999999999	4.133333333335031	trials	clockwise	central alternation	
13996.941666666666	3.75	trials	clockwise	central alternation	
14003.833333333332	4.666666666667879	trials	clockwise	central alternation	
14010.9	3.8249999999989086	trials	clockwise	central alternation	
14023.958333333332	3.8416666666671517	trials	counter-clockwise	wheel alternation	
14031.241666666667	4.233333333331757	trials	counter-clockwise	wheel alternation	
14037.466666666665	3.3333333333339397	trials	counter-clockwise	wheel alternation	
14051.583333333332	5.100000000000364	trials	counter-clockwise	wheel alternation	
14058.574999999999	5.1916666666675155	trials	counter-clockwise	wheel alternation	
14065.716666666665	4.125	trials	counter-clockwise	wheel alternation	
14075.224999999999	3.900000000001455	trials	counter-clockwise	wheel alternation	
14082.258333333333	4.199999999998909	trials	counter-clockwise	wheel alternation	
14089.941666666666	4.4333333333343035	trials	counter-clockwise	wheel alternation	
14097.033333333333	4.483333333333576	trials	counter-clockwise	wheel alternation	
14103.65	4.233333333333576	trials	counter-clockwise	wheel alternation	
14110.741666666667	4.116666666664969	trials	counter-clockwise	wheel alternation	
14116.8	4.45833333333394	trials	counter-clockwise	wheel alternation	
14129.283333333333	5.399999999999636	trials	counter-clockwise	wheel alternation	
14133.891666666666	4.5666666666656965	trials	counter-clockwise	wheel alternation	
14141.066666666666	4.1916666666675155	trials	counter-clockwise	wheel alternation	
14146.783333333333	4.024999999999636	trials	counter-clockwise	wheel alternation	
