onset	duration	nwb_table
0.0	10747.941666666666	epochs
10747.941666666666	1811.4333333333343	epochs
10747.941666666666	1.5250000000014552	trials
10757.85	1.2250000000003638	trials
10760.983333333334	1.2083333333321207	trials
10775.683333333332	2.366666666666788	trials
10794.075	1.9833333333317569	trials
10810.808333333332	2.0750000000007276	trials
10818.541666666666	3.358333333333576	trials
10828.283333333333	2.5666666666675155	trials
10859.441666666666	3.6583333333346673	trials
10878.175	2.6750000000010914	trials
10884.15	2.0583333333343035	trials
10888.175	2.1583333333346673	trials
10900.3	2.766666666666424	trials
10906.95	2.099999999998545	trials
10912.983333333334	1.366666666666788	trials
10916.591666666667	2.133333333333212	trials
10923.175	1.8000000000010914	trials
10929.516666666666	1.491666666666788	trials
10931.808333333332	2.133333333333212	trials
10936.883333333333	1.875	trials
10943.516666666666	1.7666666666664241	trials
10947.941666666666	1.7333333333335759	trials
10951.716666666667	2.366666666666788	trials
10956.691666666666	2.133333333335031	trials
10964.966666666667	1.9666666666653327	trials
10968.666666666666	2.100000000000364	trials
10972.808333333332	2.025000000001455	trials
10977.4	1.6750000000010914	trials
10980.516666666666	1.866666666666788	trials
10983.683333333332	2.6583333333346673	trials
10990.708333333334	2.274999999999636	trials
10994.741666666667	2.141666666666424	trials
10998.4	1.9666666666671517	trials
11001.958333333334	1.6833333333324845	trials
11005.933333333332	2.525000000001455	trials
11012.108333333334	1.4333333333324845	trials
11015.483333333334	2.383333333333212	trials
11020.716666666667	1.4333333333324845	trials
11023.175	2.2083333333339397	trials
12251.916666666668	2.383333333333212	trials
12257.641666666666	2.2916666666678793	trials
12262.383333333333	2.6666666666678793	trials
12265.925000000001	3.1833333333324845	trials
12273.183333333334	2.108333333333576	trials
12277.6	2.7833333333328483	trials
12281.908333333333	3.516666666668243	trials
12293.258333333333	2.858333333333576	trials
12299.066666666668	2.3416666666653327	trials
12303.883333333333	1.6000000000003638	trials
12308.85	2.475000000000364	trials
12313.866666666667	3.016666666666424	trials
12319.291666666668	2.474999999998545	trials
12323.558333333334	2.9416666666656965	trials
12331.908333333333	1.991666666666788	trials
12336.800000000001	1.633333333333212	trials
12339.6	2.5916666666671517	trials
12344.525	2.2083333333339397	trials
12348.541666666668	2.4333333333324845	trials
12358.566666666668	2.2083333333321207	trials
12364.616666666667	1.75	trials
12371.116666666667	2.3416666666671517	trials
12375.466666666667	2.733333333333576	trials
12379.766666666666	2.5916666666671517	trials
12388.458333333334	2.491666666666788	trials
12394.95	2.1666666666660603	trials
12399.341666666667	3.3333333333339397	trials
12405.291666666668	2.4499999999989086	trials
12413.558333333334	1.9583333333321207	trials
12416.916666666668	2.5333333333328483	trials
12422.325	1.8083333333324845	trials
12429.433333333334	2.366666666666788	trials
12441.091666666667	2.508333333333212	trials
12446.441666666668	2.9583333333321207	trials
12453.291666666668	2.108333333331757	trials
12456.241666666667	2.758333333333212	trials
12462.591666666667	2.5833333333339397	trials
12467.65	2.741666666666788	trials
12472.258333333333	2.649999999999636	trials
12477.008333333333	1.9333333333343035	trials
12481.375	2.116666666666788	trials
12485.300000000001	2.8333333333321207	trials
12494.025	1.758333333333212	trials
12498.475	3.233333333333576	trials
12507.408333333333	1.75	trials
12511.525	2.233333333333576	trials
12524.366666666667	2.4500000000007276	trials
12531.608333333334	2.0583333333343035	trials
12535.858333333334	2.25	trials
12544.083333333334	2.641666666666424	trials
12548.691666666668	1.9166666666660603	trials
12553.325	1.9666666666671517	trials
12556.85	2.524999999999636	trials
12559.375	11528.116999999998	epochs
