onset	duration	nwb_table	direction	trial_type	label
0.0	15877.966666666667	epochs			
5.0	1215.0	sleep_states			Awake
1221.0	16.0	sleep_states			Non-REM
1247.0	9.0	sleep_states			Non-REM
1305.0	25.0	sleep_states			Non-REM
1349.0	25.0	sleep_states			Non-REM
1393.0	19.0	sleep_states			Non-REM
1421.0	29.0	sleep_states			Non-REM
1512.0	7.0	sleep_states			Non-REM
1520.0	442.0	sleep_states			Awake
1963.0	24.0	sleep_states			Non-REM
1988.0	738.0	sleep_states			Awake
2727.0	14.0	sleep_states			Non-REM
2750.0	24.0	sleep_states			Non-REM
2820.0	19.0	sleep_states			Non-REM
2877.0	20.0	sleep_states			Non-REM
2906.0	9.0	sleep_states			Non-REM
2924.0	31.0	sleep_states			Non-REM
2956.0	854.0	sleep_states			Awake
3811.0	17.0	sleep_states			Non-REM
3888.0	14.0	sleep_states			Non-REM
3911.0	16.0	sleep_states			Non-REM
3928.0	749.0	sleep_states			Awake
4678.0	8.0	sleep_states			Non-REM
4687.0	166.0	sleep_states			Awake
4854.0	39.0	sleep_states			Non-REM
4910.0	35.0	sleep_states			Non-REM
4975.0	23.0	sleep_states			Non-REM
4999.0	182.0	sleep_states			Awake
5182.0	17.0	sleep_states			Non-REM
5223.0	22.0	sleep_states			Non-REM
5262.0	138.0	sleep_states			Non-REM
5499.0	46.0	sleep_states			Non-REM
5546.0	594.0	sleep_states			Awake
6141.0	18.0	sleep_states			Non-REM
6194.0	20.0	sleep_states			Non-REM
6239.0	34.0	sleep_states			Non-REM
6290.0	13.0	sleep_states			Non-REM
6334.0	92.0	sleep_states			Non-REM
6427.0	728.0	sleep_states			Awake
7156.0	17.0	sleep_states			Non-REM
7237.0	10.0	sleep_states			Non-REM
7248.0	1464.0	sleep_states			Awake
8713.0	12.0	sleep_states			Non-REM
8762.0	18.0	sleep_states			Non-REM
8808.0	10.0	sleep_states			Non-REM
8915.0	22.0	sleep_states			Non-REM
8988.0	9.0	sleep_states			Non-REM
9010.0	24.0	sleep_states			Non-REM
9035.0	114.0	sleep_states			Awake
9150.0	9.0	sleep_states			Non-REM
9179.0	12.0	sleep_states			Non-REM
9192.0	444.0	sleep_states			Awake
9637.0	17.0	sleep_states			Non-REM
9655.0	475.0	sleep_states			Awake
10131.0	7.0	sleep_states			Non-REM
10139.0	670.0	sleep_states			Awake
10810.0	9.0	sleep_states			Non-REM
10820.0	651.0	sleep_states			Awake
11472.0	9.0	sleep_states			Non-REM
11482.0	1638.0	sleep_states			Awake
13121.0	10.0	sleep_states			Non-REM
13145.0	32.0	sleep_states			Non-REM
13187.0	26.0	sleep_states			Non-REM
13245.0	8.0	sleep_states			Non-REM
13254.0	757.0	sleep_states			Awake
14012.0	12.0	sleep_states			Non-REM
14066.0	16.0	sleep_states			Non-REM
14117.0	17.0	sleep_states			Non-REM
14135.0	140.0	sleep_states			Awake
14276.0	72.0	sleep_states			Non-REM
14349.0	468.0	sleep_states			Awake
14818.0	8.0	sleep_states			Non-REM
14840.0	9.0	sleep_states			Non-REM
14850.0	1009.0	sleep_states			Awake
15860.0	7.0	sleep_states			Non-REM
15868.0	466.0	sleep_states			Awake
15877.966666666667	1763.3666666666686	epochs			
15877.966666666667	3.766666666666424	trials	counter-clockwise	wheel alternation	
15896.058333333334	3.5750000000007276	trials	counter-clockwise	wheel alternation	
15904.266666666668	3.758333333333212	trials	counter-clockwise	wheel alternation	
15916.750000000002	4.0583333333324845	trials	counter-clockwise	wheel alternation	
15922.833333333334	3.524999999999636	trials	counter-clockwise	wheel alternation	
15928.183333333334	3.6666666666660603	trials	counter-clockwise	wheel alternation	
15933.308333333334	3.766666666666424	trials	counter-clockwise	wheel alternation	
15939.258333333335	3.8333333333321207	trials	counter-clockwise	wheel alternation	
15944.425000000001	3.5	trials	counter-clockwise	wheel alternation	
15949.35	3.8250000000007276	trials	counter-clockwise	wheel alternation	
15954.2	3.358333333333576	trials	counter-clockwise	wheel alternation	
15959.050000000001	3.891666666666424	trials	counter-clockwise	wheel alternation	
15964.025000000001	3.649999999999636	trials	counter-clockwise	wheel alternation	
15969.925000000001	3.8250000000007276	trials	counter-clockwise	wheel alternation	
15982.075	4.491666666666788	trials	counter-clockwise	wheel alternation	
15989.750000000002	4.724999999998545	trials	counter-clockwise	wheel alternation	
15995.633333333335	3.774999999999636	trials	counter-clockwise	wheel alternation	
16001.616666666667	3.858333333333576	trials	counter-clockwise	wheel alternation	
16007.333333333334	3.875	trials	counter-clockwise	wheel alternation	
16013.391666666668	3.608333333333576	trials	counter-clockwise	wheel alternation	
16019.050000000001	3.9416666666656965	trials	counter-clockwise	wheel alternation	
16024.933333333334	3.9666666666671517	trials	counter-clockwise	wheel alternation	
16030.550000000001	3.983333333333576	trials	counter-clockwise	wheel alternation	
