onset	duration	nwb_table	direction	trial_type
0.0	13754.476325	epochs		
13754.476325	2168.050571875001	epochs		
13754.476325	3.522762500000681	trials	counter-clockwise	central alternation
13787.40560625	4.144093750001048	trials	counter-clockwise	central alternation
13796.558315625	4.980509375000111	trials	counter-clockwise	central alternation
13808.140625	3.8914937499994267	trials	counter-clockwise	central alternation
13824.4482375	3.34986249999929	trials	counter-clockwise	central alternation
13829.214699999999	3.8665000000000873	trials	counter-clockwise	central alternation
13843.368224999998	4.062325000000783	trials	counter-clockwise	central alternation
13853.830275	2.8498749999980646	trials	counter-clockwise	central alternation
13858.690489161683	4.564360838316134	trials	counter-clockwise	central alternation
13866.724999194335	3.423288305664755	trials	counter-clockwise	central alternation
13874.473625	3.4305749999984982	trials	counter-clockwise	central alternation
13880.954075	4.681425781249345	trials	counter-clockwise	central alternation
13887.345449999999	3.816500000000815	trials	counter-clockwise	central alternation
13893.820175	3.4061000000001513	trials	counter-clockwise	central alternation
13901.719825	3.6498249999986	trials	counter-clockwise	central alternation
13908.819512499998	3.5165000000015425	trials	counter-clockwise	central alternation
13919.645089100646	2.890473399353141	trials	counter-clockwise	central alternation
13926.427062499999	3.708162500000981	trials	counter-clockwise	central alternation
13932.424173632811	3.5503888671883033	trials	counter-clockwise	central alternation
13946.425015847399	3.028109152601246	trials	counter-clockwise	central alternation
13976.4665125	3.5831875000021682	trials	counter-clockwise	central alternation
13993.5157625	3.108200000000579	trials	counter-clockwise	central alternation
13998.5155375	3.3477750000020023	trials	counter-clockwise	central alternation
14006.77963046875	3.6937195312475524	trials	counter-clockwise	central alternation
14013.14015234375	3.297516406249997	trials	counter-clockwise	central alternation
14018.897975	3.099862500001109	trials	counter-clockwise	central alternation
14024.4894	2.9331999999994878	trials	counter-clockwise	central alternation
14029.702312109375	3.4200378906243714	trials	counter-clockwise	central alternation
14037.28049375	3.183193749999191	trials	counter-clockwise	central alternation
14055.650525000001	2.79569999999876	trials	counter-clockwise	central alternation
14060.621069140623	3.0082683593773254	trials	counter-clockwise	central alternation
14113.154225	4.306075000000419	trials	counter-clockwise	central alternation
14119.09355	3.5477625000003172	trials	counter-clockwise	central alternation
14124.845374999999	4.081075000001874	trials	counter-clockwise	central alternation
14131.284675	3.072787499999322	trials	counter-clockwise	central alternation
14139.017675	5.083099999999831	trials	counter-clockwise	central alternation
14144.45075	2.7499000000007072	trials	counter-clockwise	central alternation
14152.118267578126	3.806994921873411	trials	counter-clockwise	central alternation
14170.7662625	3.0165374999996857	trials	counter-clockwise	central alternation
14176.366025	3.897734375001164	trials	counter-clockwise	central alternation
14181.190812499999	3.241512500000681	trials	counter-clockwise	central alternation
14186.699003808593	3.1643336914057727	trials	counter-clockwise	central alternation
14203.851265625	4.0154468749988155	trials	counter-clockwise	central alternation
14211.90195	3.0706875000014406	trials	counter-clockwise	central alternation
14217.508162124635	2.997587875363024	trials	counter-clockwise	central alternation
14222.21815625	3.7290062499996566	trials	counter-clockwise	central alternation
14230.67195	3.187356250000448	trials	counter-clockwise	central alternation
14235.310150239562	3.632271635438883	trials	counter-clockwise	central alternation
