onset	duration	nwb_table	direction	trial_type	label
0.0	11656.308333333332	epochs			
5.0	460.0	sleep_states			Awake
466.0	60.0	sleep_states			Non-REM
539.0	52.0	sleep_states			Non-REM
635.0	72.0	sleep_states			Non-REM
756.0	22.0	sleep_states			Non-REM
806.0	42.0	sleep_states			Non-REM
863.0	165.0	sleep_states			Non-REM
1064.0	106.0	sleep_states			Non-REM
1183.0	21.0	sleep_states			Non-REM
1216.0	21.0	sleep_states			Non-REM
1238.0	262.0	sleep_states			Awake
1501.0	30.0	sleep_states			Non-REM
1565.0	10.0	sleep_states			Non-REM
1584.0	17.0	sleep_states			Non-REM
1614.0	22.0	sleep_states			Non-REM
1651.0	90.0	sleep_states			Non-REM
1767.0	69.0	sleep_states			Non-REM
1888.0	82.0	sleep_states			Non-REM
1996.0	145.0	sleep_states			Non-REM
2142.0	407.0	sleep_states			Awake
2550.0	13.0	sleep_states			Non-REM
2645.0	27.0	sleep_states			Non-REM
2714.0	26.0	sleep_states			Non-REM
2757.0	34.0	sleep_states			Non-REM
2792.0	118.0	sleep_states			Awake
2911.0	7.0	sleep_states			Non-REM
2983.0	14.0	sleep_states			Non-REM
3046.0	7.0	sleep_states			Non-REM
3062.0	51.0	sleep_states			Non-REM
3126.0	46.0	sleep_states			Non-REM
3227.0	35.0	sleep_states			Non-REM
3263.0	104.0	sleep_states			Awake
3368.0	7.0	sleep_states			Non-REM
3414.0	49.0	sleep_states			Non-REM
3475.0	65.0	sleep_states			Non-REM
3541.0	466.0	sleep_states			Awake
4008.0	7.0	sleep_states			Non-REM
4016.0	231.0	sleep_states			Awake
4248.0	11.0	sleep_states			Non-REM
4260.0	1987.0	sleep_states			Awake
6248.0	26.0	sleep_states			Non-REM
6368.0	24.0	sleep_states			Non-REM
6425.0	19.0	sleep_states			Non-REM
6469.0	116.0	sleep_states			Non-REM
6605.0	53.0	sleep_states			Non-REM
6667.0	42.0	sleep_states			Non-REM
6710.0	2465.0	sleep_states			Awake
9176.0	65.0	sleep_states			Non-REM
9273.0	54.0	sleep_states			Non-REM
9345.0	18.0	sleep_states			Non-REM
9382.0	61.0	sleep_states			Non-REM
9510.0	11.0	sleep_states			Non-REM
9552.0	28.0	sleep_states			Non-REM
9593.0	10.0	sleep_states			Non-REM
9616.0	9.0	sleep_states			Non-REM
9667.0	39.0	sleep_states			Non-REM
9707.0	5968.0	sleep_states			Awake
11656.308333333332	1464.5916666666672	epochs			
11656.308333333332	3.8000000000010914	trials	clockwise	central alternation	
11665.941666666666	3.266666666668243	trials	clockwise	central alternation	
11673.2	5.108333333331757	trials	clockwise	central alternation	
11682.65	3.0333333333328483	trials	clockwise	central alternation	
11688.716666666667	4.125	trials	clockwise	central alternation	
11697.041666666666	3.524999999999636	trials	clockwise	central alternation	
11705.633333333333	3.008333333333212	trials	clockwise	central alternation	
11711.933333333332	4.416666666667879	trials	clockwise	central alternation	
11718.341666666667	4.024999999999636	trials	clockwise	central alternation	
11724.033333333333	3.616666666666788	trials	clockwise	central alternation	
11730.8	3.9083333333346673	trials	clockwise	central alternation	
11738.3	3.4083333333346673	trials	clockwise	central alternation	
11744.066666666666	5.008333333335031	trials	clockwise	central alternation	
11751.808333333332	3.4250000000010914	trials	clockwise	central alternation	
11767.916666666666	2.5750000000007276	trials	clockwise	central alternation	
11796.591666666667	3.008333333333212	trials	clockwise	central alternation	
11801.941666666666	4.991666666666788	trials	clockwise	central alternation	
11810.05	3.9250000000010914	trials	clockwise	central alternation	
11817.216666666667	3.858333333333576	trials	clockwise	central alternation	
11838.941666666666	4.141666666668243	trials	clockwise	central alternation	
11846.958333333334	3.9333333333324845	trials	clockwise	central alternation	
11852.933333333332	3.4083333333346673	trials	clockwise	central alternation	
11859.441666666666	4.008333333335031	trials	clockwise	central alternation	
11868.75	3.516666666666424	trials	clockwise	central alternation	
11875.566666666666	4.591666666667152	trials	clockwise	central alternation	
11882.533333333333	3.633333333333212	trials	clockwise	central alternation	
11895.791666666666	3.6666666666678793	trials	clockwise	central alternation	
11901.916666666666	3.3250000000007276	trials	clockwise	central alternation	
11908.141666666666	3.475000000000364	trials	clockwise	central alternation	
11917.408333333333	3.0416666666678793	trials	clockwise	central alternation	
11922.033333333333	3.891666666666424	trials	clockwise	central alternation	
11936.983333333334	3.9333333333324845	trials	clockwise	central alternation	
11947.083333333334	3.258333333333212	trials	clockwise	central alternation	
11956.225	3.9083333333328483	trials	clockwise	central alternation	
11963.783333333333	3.258333333333212	trials	clockwise	central alternation	
11974.241666666667	4.4416666666656965	trials	clockwise	central alternation	
11981.808333333332	4.016666666668243	trials	clockwise	central alternation	
11999.775	3.5	trials	clockwise	central alternation	
12006.133333333333	3.7083333333339397	trials	clockwise	central alternation	
12018.508333333333	4.100000000000364	trials	clockwise	central alternation	
12066.35	3.274999999999636	trials	clockwise	central alternation	
12074.233333333334	4.125	trials	clockwise	central alternation	
12086.808333333332	4.141666666668243	trials	clockwise	central alternation	
12102.65	3.8083333333343035	trials	clockwise	central alternation	
12115.991666666667	4.1833333333324845	trials	clockwise	central alternation	
12135.483333333334	4.116666666666788	trials	clockwise	central alternation	
12156.341666666667	3.858333333333576	trials	clockwise	central alternation	
12162.941666666666	4.716666666667152	trials	clockwise	central alternation	
12170.766666666666	4.533333333332848	trials	clockwise	central alternation	
12192.083333333334	4.091666666665333	trials	clockwise	central alternation	
12245.541666666666	4.0	trials	clockwise	central alternation	
12255.125	3.608333333333576	trials	clockwise	central alternation	
12263.433333333332	3.8416666666671517	trials	clockwise	central alternation	
12271.758333333333	3.483333333333576	trials	clockwise	central alternation	
12277.791666666666	4.225000000000364	trials	clockwise	central alternation	
12284.466666666667	4.274999999999636	trials	clockwise	central alternation	
12292.791666666666	3.5750000000007276	trials	clockwise	central alternation	
12309.166666666666	3.8083333333343035	trials	clockwise	central alternation	
12317.15	4.075000000000728	trials	clockwise	central alternation	
12323.6	4.5583333333324845	trials	clockwise	central alternation	
12337.775	3.8000000000010914	trials	counter-clockwise	central alternation	
12345.866666666667	3.2916666666660603	trials	counter-clockwise	central alternation	
12362.216666666667	4.116666666666788	trials	counter-clockwise	central alternation	
