onset	duration	nwb_table	direction	trial_type	label
0.0	27664.57933333333	epochs			
5.0	343.0	sleep_states			Awake
349.0	8.0	sleep_states			Non-REM
358.0	951.0	sleep_states			Awake
1310.0	7.0	sleep_states			Non-REM
1318.0	318.0	sleep_states			Awake
1637.0	456.0	sleep_states			Non-REM
2094.0	41.0	sleep_states			MA
2136.0	40.0	sleep_states			Non-REM
2177.0	15.0	sleep_states			MA
2193.0	56.0	sleep_states			Non-REM
2250.0	692.0	sleep_states			Awake
2943.0	12.0	sleep_states			Non-REM
2956.0	7.0	sleep_states			MA
2964.0	25.0	sleep_states			Non-REM
2990.0	13.0	sleep_states			MA
3004.0	266.0	sleep_states			Non-REM
3271.0	25.0	sleep_states			REM
3297.0	559.0	sleep_states			Non-REM
3857.0	120.0	sleep_states			REM
3978.0	8.0	sleep_states			Non-REM
3987.0	16.0	sleep_states			MA
4004.0	18.0	sleep_states			Non-REM
4023.0	11.0	sleep_states			MA
4035.0	429.0	sleep_states			Non-REM
4465.0	61.0	sleep_states			REM
4538.0	7.0	sleep_states			REM
4546.0	87.0	sleep_states			Non-REM
4634.0	11.0	sleep_states			MA
4646.0	90.0	sleep_states			Non-REM
4737.0	8.0	sleep_states			MA
4746.0	218.0	sleep_states			Non-REM
4965.0	10.0	sleep_states			MA
4976.0	84.0	sleep_states			Non-REM
5061.0	25.0	sleep_states			MA
5087.0	269.0	sleep_states			Non-REM
5357.0	105.0	sleep_states			REM
5471.0	29.0	sleep_states			REM
5501.0	528.0	sleep_states			Awake
6030.0	23.0	sleep_states			Non-REM
6054.0	62.0	sleep_states			MA
6117.0	428.0	sleep_states			Non-REM
6546.0	111.0	sleep_states			REM
6658.0	32.0	sleep_states			MA
6691.0	38.0	sleep_states			Non-REM
6730.0	10.0	sleep_states			MA
6741.0	37.0	sleep_states			Non-REM
6779.0	19.0	sleep_states			MA
6799.0	44.0	sleep_states			Non-REM
6844.0	20.0	sleep_states			MA
6865.0	213.0	sleep_states			Non-REM
7079.0	12.0	sleep_states			REM
7092.0	46.0	sleep_states			MA
7139.0	234.0	sleep_states			Non-REM
7374.0	122.0	sleep_states			REM
7497.0	45.0	sleep_states			Non-REM
7543.0	28.0	sleep_states			MA
7572.0	15.0	sleep_states			Non-REM
7588.0	7.0	sleep_states			MA
7596.0	264.0	sleep_states			Non-REM
7861.0	21.0	sleep_states			REM
7883.0	20.0	sleep_states			MA
7904.0	40.0	sleep_states			Non-REM
7945.0	16.0	sleep_states			MA
7962.0	22.0	sleep_states			Non-REM
7985.0	7.0	sleep_states			MA
7993.0	38.0	sleep_states			Non-REM
8032.0	8.0	sleep_states			MA
8041.0	212.0	sleep_states			Non-REM
8254.0	13.0	sleep_states			REM
8268.0	50.0	sleep_states			MA
8319.0	42.0	sleep_states			Non-REM
8362.0	894.0	sleep_states			Awake
9257.0	8.0	sleep_states			Non-REM
9266.0	15.0	sleep_states			MA
9282.0	7.0	sleep_states			Non-REM
9290.0	191.0	sleep_states			Awake
9482.0	25.0	sleep_states			Non-REM
9508.0	76.0	sleep_states			MA
9585.0	70.0	sleep_states			Non-REM
9656.0	13.0	sleep_states			MA
9670.0	25.0	sleep_states			Non-REM
9696.0	35.0	sleep_states			MA
9732.0	91.0	sleep_states			Non-REM
9824.0	60.0	sleep_states			MA
9885.0	145.0	sleep_states			Non-REM
10031.0	8.0	sleep_states			REM
10040.0	27.0	sleep_states			MA
10068.0	92.0	sleep_states			Non-REM
10161.0	9.0	sleep_states			MA
10171.0	37.0	sleep_states			Non-REM
10221.0	86.0	sleep_states			REM
10308.0	17.0	sleep_states			MA
10326.0	9.0	sleep_states			Non-REM
10336.0	97.0	sleep_states			MA
10434.0	10.0	sleep_states			Non-REM
10445.0	8.0	sleep_states			MA
10454.0	88.0	sleep_states			Non-REM
10543.0	17.0	sleep_states			MA
10561.0	227.0	sleep_states			Non-REM
10789.0	10.0	sleep_states			MA
10800.0	49.0	sleep_states			Non-REM
10850.0	138.0	sleep_states			Awake
10989.0	7.0	sleep_states			Non-REM
10997.0	2005.0	sleep_states			Awake
13003.0	25.0	sleep_states			Non-REM
13029.0	640.0	sleep_states			Awake
13670.0	7.0	sleep_states			Non-REM
13678.0	508.0	sleep_states			Awake
14187.0	45.0	sleep_states			Non-REM
14233.0	38.0	sleep_states			MA
14272.0	223.0	sleep_states			Non-REM
14496.0	7.0	sleep_states			MA
14504.0	15.0	sleep_states			Non-REM
14520.0	249.0	sleep_states			Awake
14770.0	8.0	sleep_states			Non-REM
14779.0	219.0	sleep_states			Awake
14999.0	59.0	sleep_states			Non-REM
15059.0	8.0	sleep_states			MA
15068.0	21.0	sleep_states			Non-REM
15090.0	13.0	sleep_states			MA
15104.0	114.0	sleep_states			Non-REM
15219.0	27.0	sleep_states			MA
15247.0	66.0	sleep_states			Non-REM
15314.0	12.0	sleep_states			MA
15327.0	143.0	sleep_states			Non-REM
15471.0	97.0	sleep_states			REM
15569.0	28.0	sleep_states			Non-REM
15598.0	75.0	sleep_states			MA
15674.0	13.0	sleep_states			Non-REM
15688.0	366.0	sleep_states			Awake
16055.0	440.0	sleep_states			Non-REM
16496.0	45.0	sleep_states			REM
16542.0	12.0	sleep_states			MA
16555.0	407.0	sleep_states			Non-REM
16963.0	79.0	sleep_states			MA
17043.0	34.0	sleep_states			Non-REM
17078.0	11.0	sleep_states			MA
17090.0	104.0	sleep_states			Non-REM
17195.0	19.0	sleep_states			MA
17215.0	126.0	sleep_states			Non-REM
17342.0	25.0	sleep_states			REM
17368.0	14.0	sleep_states			MA
