onset	duration	nwb_table	direction	trial_type	label
0.0	12089.583333333334	epochs			
5.0	787.0	sleep_states			Awake
793.0	11.0	sleep_states			Non-REM
805.0	71.0	sleep_states			MA
877.0	131.0	sleep_states			Non-REM
1009.0	8.0	sleep_states			MA
1018.0	61.0	sleep_states			Non-REM
1080.0	34.0	sleep_states			MA
1115.0	184.0	sleep_states			Non-REM
1300.0	35.0	sleep_states			MA
1336.0	19.0	sleep_states			Non-REM
1356.0	18.0	sleep_states			MA
1375.0	44.0	sleep_states			Non-REM
1420.0	9.0	sleep_states			MA
1430.0	96.0	sleep_states			Non-REM
1527.0	8.0	sleep_states			MA
1536.0	296.0	sleep_states			Non-REM
1833.0	424.0	sleep_states			Awake
2258.0	14.0	sleep_states			Non-REM
2273.0	1159.0	sleep_states			Awake
3433.0	7.0	sleep_states			Non-REM
3441.0	9.0	sleep_states			MA
3451.0	11.0	sleep_states			Non-REM
3463.0	23.0	sleep_states			MA
3487.0	31.0	sleep_states			Non-REM
3519.0	13.0	sleep_states			MA
3533.0	91.0	sleep_states			Non-REM
3625.0	8.0	sleep_states			MA
3634.0	140.0	sleep_states			Non-REM
3775.0	16.0	sleep_states			MA
3792.0	285.0	sleep_states			Non-REM
4078.0	18.0	sleep_states			MA
4097.0	113.0	sleep_states			Non-REM
4221.0	87.0	sleep_states			REM
4309.0	483.0	sleep_states			Non-REM
4793.0	7.0	sleep_states			MA
4801.0	14.0	sleep_states			Non-REM
4816.0	52.0	sleep_states			MA
4869.0	28.0	sleep_states			Non-REM
4898.0	9.0	sleep_states			MA
4908.0	12.0	sleep_states			Non-REM
4921.0	11.0	sleep_states			MA
4933.0	158.0	sleep_states			Non-REM
5092.0	47.0	sleep_states			MA
5140.0	162.0	sleep_states			Non-REM
5303.0	11.0	sleep_states			MA
5315.0	122.0	sleep_states			Non-REM
5438.0	29.0	sleep_states			MA
5468.0	67.0	sleep_states			Non-REM
5536.0	11.0	sleep_states			REM
5548.0	16.0	sleep_states			Non-REM
5565.0	9.0	sleep_states			MA
5575.0	157.0	sleep_states			Non-REM
5733.0	11.0	sleep_states			REM
5754.0	13.0	sleep_states			REM
5768.0	12.0	sleep_states			MA
5781.0	55.0	sleep_states			Non-REM
5837.0	10.0	sleep_states			REM
5848.0	13.0	sleep_states			MA
5862.0	321.0	sleep_states			Non-REM
6184.0	25.0	sleep_states			MA
6210.0	102.0	sleep_states			Non-REM
6313.0	109.0	sleep_states			REM
6423.0	33.0	sleep_states			MA
6457.0	32.0	sleep_states			Non-REM
6490.0	7.0	sleep_states			MA
6498.0	520.0	sleep_states			Non-REM
7019.0	108.0	sleep_states			REM
7128.0	33.0	sleep_states			MA
7162.0	31.0	sleep_states			Non-REM
7194.0	24.0	sleep_states			MA
7219.0	11.0	sleep_states			Non-REM
7231.0	45.0	sleep_states			MA
7277.0	130.0	sleep_states			Non-REM
7408.0	10.0	sleep_states			MA
7419.0	143.0	sleep_states			Non-REM
7563.0	11.0	sleep_states			REM
7575.0	7.0	sleep_states			MA
7583.0	30.0	sleep_states			Non-REM
7614.0	19.0	sleep_states			REM
7634.0	17.0	sleep_states			MA
7652.0	136.0	sleep_states			Non-REM
7789.0	19.0	sleep_states			REM
7809.0	8.0	sleep_states			MA
7818.0	380.0	sleep_states			Non-REM
8199.0	108.0	sleep_states			REM
8308.0	53.0	sleep_states			MA
8362.0	50.0	sleep_states			Non-REM
8413.0	94.0	sleep_states			MA
8508.0	41.0	sleep_states			Non-REM
8550.0	28.0	sleep_states			MA
8579.0	136.0	sleep_states			Non-REM
8716.0	69.0	sleep_states			MA
8786.0	106.0	sleep_states			Non-REM
8893.0	36.0	sleep_states			MA
8930.0	120.0	sleep_states			Non-REM
9051.0	9.0	sleep_states			REM
9061.0	19.0	sleep_states			MA
9081.0	151.0	sleep_states			Non-REM
9233.0	40.0	sleep_states			MA
9274.0	98.0	sleep_states			Non-REM
9373.0	46.0	sleep_states			MA
9420.0	113.0	sleep_states			Non-REM
9534.0	20.0	sleep_states			MA
9555.0	131.0	sleep_states			Non-REM
9687.0	9.0	sleep_states			MA
9697.0	139.0	sleep_states			Non-REM
9837.0	21.0	sleep_states			REM
9867.0	39.0	sleep_states			REM
