onset	duration	nwb_table	label
0.0	14837.479675	epochs	
5.0	1050.0	sleep_states	Awake
1056.0	36.0	sleep_states	Non-REM
1093.0	10.0	sleep_states	MA
1104.0	11.0	sleep_states	Non-REM
1116.0	7.0	sleep_states	MA
1124.0	49.0	sleep_states	Non-REM
1174.0	19.0	sleep_states	MA
1194.0	79.0	sleep_states	Non-REM
1274.0	7.0	sleep_states	MA
1282.0	71.0	sleep_states	Non-REM
1354.0	10.0	sleep_states	MA
1365.0	89.0	sleep_states	Non-REM
1472.0	8.0	sleep_states	REM
1481.0	27.0	sleep_states	Non-REM
1509.0	16.0	sleep_states	MA
1526.0	144.0	sleep_states	Non-REM
1671.0	52.0	sleep_states	REM
1734.0	43.0	sleep_states	REM
1778.0	69.0	sleep_states	MA
1848.0	140.0	sleep_states	Non-REM
1989.0	14.0	sleep_states	MA
2004.0	127.0	sleep_states	Non-REM
2132.0	13.0	sleep_states	MA
2146.0	141.0	sleep_states	Non-REM
2288.0	13.0	sleep_states	MA
2302.0	93.0	sleep_states	Non-REM
2408.0	14.0	sleep_states	REM
2443.0	22.0	sleep_states	REM
2475.0	33.0	sleep_states	REM
2509.0	43.0	sleep_states	MA
2553.0	257.0	sleep_states	Non-REM
2811.0	7.0	sleep_states	REM
2838.0	8.0	sleep_states	REM
2847.0	46.0	sleep_states	MA
2894.0	129.0	sleep_states	Non-REM
3024.0	78.0	sleep_states	REM
3117.0	32.0	sleep_states	REM
3167.0	33.0	sleep_states	REM
3201.0	82.0	sleep_states	MA
3284.0	56.0	sleep_states	Non-REM
3341.0	46.0	sleep_states	MA
3388.0	49.0	sleep_states	Non-REM
3438.0	15.0	sleep_states	MA
3454.0	281.0	sleep_states	Non-REM
3736.0	39.0	sleep_states	MA
3776.0	114.0	sleep_states	Non-REM
3891.0	39.0	sleep_states	REM
3939.0	70.0	sleep_states	REM
4010.0	38.0	sleep_states	MA
4049.0	16.0	sleep_states	Non-REM
4066.0	913.0	sleep_states	Awake
4980.0	20.0	sleep_states	Non-REM
5001.0	15.0	sleep_states	MA
5017.0	120.0	sleep_states	Non-REM
5138.0	9.0	sleep_states	MA
5148.0	30.0	sleep_states	Non-REM
5179.0	37.0	sleep_states	MA
5217.0	121.0	sleep_states	Non-REM
5339.0	16.0	sleep_states	REM
5356.0	22.0	sleep_states	MA
5379.0	379.0	sleep_states	Non-REM
5770.0	87.0	sleep_states	REM
5869.0	29.0	sleep_states	REM
5899.0	104.0	sleep_states	Awake
6004.0	46.0	sleep_states	Non-REM
6051.0	28.0	sleep_states	MA
6080.0	129.0	sleep_states	Non-REM
6210.0	10.0	sleep_states	MA
6221.0	122.0	sleep_states	Non-REM
6344.0	21.0	sleep_states	REM
6366.0	25.0	sleep_states	MA
6392.0	241.0	sleep_states	Non-REM
6634.0	30.0	sleep_states	MA
6665.0	214.0	sleep_states	Non-REM
6880.0	71.0	sleep_states	REM
6970.0	52.0	sleep_states	REM
7032.0	28.0	sleep_states	REM
7104.0	9.0	sleep_states	REM
7114.0	71.0	sleep_states	Non-REM
7186.0	9.0	sleep_states	MA
7196.0	212.0	sleep_states	Non-REM
7409.0	30.0	sleep_states	MA
7440.0	56.0	sleep_states	Non-REM
7497.0	538.0	sleep_states	Awake
8036.0	34.0	sleep_states	Non-REM
8071.0	19.0	sleep_states	MA
8091.0	38.0	sleep_states	Non-REM
8130.0	12.0	sleep_states	MA
8143.0	112.0	sleep_states	Non-REM
8285.0	27.0	sleep_states	REM
8313.0	10.0	sleep_states	MA
8324.0	53.0	sleep_states	Non-REM
8399.0	12.0	sleep_states	REM
8412.0	7.0	sleep_states	MA
8420.0	13.0	sleep_states	Non-REM
8434.0	8.0	sleep_states	MA
8443.0	210.0	sleep_states	Non-REM
8677.0	47.0	sleep_states	REM
8734.0	9.0	sleep_states	REM
8754.0	100.0	sleep_states	REM
8855.0	28.0	sleep_states	MA
8884.0	9.0	sleep_states	Non-REM
8894.0	9.0	sleep_states	MA
8904.0	30.0	sleep_states	Non-REM
8935.0	18.0	sleep_states	MA
8954.0	76.0	sleep_states	Non-REM
9031.0	33.0	sleep_states	MA
9065.0	92.0	sleep_states	Non-REM
9158.0	35.0	sleep_states	MA
9194.0	195.0	sleep_states	Non-REM
9390.0	16.0	sleep_states	REM
9407.0	43.0	sleep_states	MA
9451.0	32.0	sleep_states	Non-REM
9484.0	111.0	sleep_states	Awake
9596.0	154.0	sleep_states	Non-REM
9751.0	42.0	sleep_states	MA
9794.0	67.0	sleep_states	Non-REM
9862.0	9.0	sleep_states	REM
9872.0	29.0	sleep_states	MA
9902.0	54.0	sleep_states	Non-REM
9967.0	177.0	sleep_states	REM
10171.0	11.0	sleep_states	REM
10183.0	915.0	sleep_states	Awake
11099.0	11.0	sleep_states	Non-REM
11111.0	186.0	sleep_states	Awake
11298.0	126.0	sleep_states	Non-REM
11425.0	15.0	sleep_states	MA
11441.0	51.0	sleep_states	Non-REM
11493.0	26.0	sleep_states	MA
11520.0	146.0	sleep_states	Non-REM
11667.0	9.0	sleep_states	MA
11677.0	55.0	sleep_states	Non-REM
