onset	duration	nwb_table	direction	trial_type	label
0.0	15455.8	epochs			
5.0	416.0	sleep_states			Awake
422.0	8.0	sleep_states			Non-REM
457.0	24.0	sleep_states			Non-REM
527.0	8.0	sleep_states			Non-REM
536.0	438.0	sleep_states			Awake
975.0	102.0	sleep_states			Non-REM
1102.0	16.0	sleep_states			Non-REM
1176.0	37.0	sleep_states			Non-REM
1223.0	251.0	sleep_states			Non-REM
1475.0	540.0	sleep_states			Awake
2016.0	7.0	sleep_states			Non-REM
2024.0	140.0	sleep_states			Awake
2165.0	11.0	sleep_states			Non-REM
2196.0	7.0	sleep_states			Non-REM
2228.0	8.0	sleep_states			Non-REM
2284.0	8.0	sleep_states			Non-REM
2303.0	9.0	sleep_states			Non-REM
2405.0	11.0	sleep_states			Non-REM
2417.0	205.0	sleep_states			Awake
2623.0	25.0	sleep_states			Non-REM
2676.0	22.0	sleep_states			Non-REM
2724.0	433.0	sleep_states			Non-REM
3232.0	156.0	sleep_states			Non-REM
3402.0	123.0	sleep_states			Non-REM
3552.0	191.0	sleep_states			Non-REM
3755.0	99.0	sleep_states			Non-REM
3876.0	42.0	sleep_states			Non-REM
3991.0	113.0	sleep_states			Non-REM
4124.0	17.0	sleep_states			Non-REM
4226.0	10.0	sleep_states			Non-REM
4246.0	28.0	sleep_states			Non-REM
4300.0	176.0	sleep_states			Non-REM
4494.0	21.0	sleep_states			Non-REM
4516.0	97.0	sleep_states			REM
4628.0	302.0	sleep_states			Non-REM
4945.0	91.0	sleep_states			REM
5037.0	378.0	sleep_states			Awake
5416.0	12.0	sleep_states			Non-REM
5449.0	52.0	sleep_states			Non-REM
5514.0	65.0	sleep_states			Non-REM
5649.0	298.0	sleep_states			Non-REM
5969.0	54.0	sleep_states			Non-REM
6052.0	144.0	sleep_states			Non-REM
6197.0	7.0	sleep_states			REM
6214.0	7.0	sleep_states			REM
6233.0	190.0	sleep_states			Non-REM
6438.0	7.0	sleep_states			Non-REM
6446.0	117.0	sleep_states			REM
6614.0	46.0	sleep_states			Non-REM
6691.0	337.0	sleep_states			Non-REM
7074.0	99.0	sleep_states			Non-REM
7174.0	9.0	sleep_states			REM
7184.0	24.0	sleep_states			Non-REM
7209.0	20.0	sleep_states			REM
7230.0	18.0	sleep_states			Non-REM
7249.0	13.0	sleep_states			REM
7263.0	46.0	sleep_states			Non-REM
7310.0	8.0	sleep_states			REM
7329.0	53.0	sleep_states			Non-REM
7383.0	20.0	sleep_states			REM
7413.0	58.0	sleep_states			Non-REM
7472.0	12.0	sleep_states			REM
7485.0	47.0	sleep_states			Non-REM
7533.0	35.0	sleep_states			REM
7569.0	8.0	sleep_states			Non-REM
7578.0	90.0	sleep_states			REM
7716.0	493.0	sleep_states			Non-REM
8210.0	31.0	sleep_states			REM
8296.0	57.0	sleep_states			Non-REM
8364.0	207.0	sleep_states			Non-REM
8597.0	50.0	sleep_states			Non-REM
8665.0	15.0	sleep_states			Non-REM
8704.0	11.0	sleep_states			REM
8725.0	24.0	sleep_states			REM
8773.0	7.0	sleep_states			Non-REM
8781.0	13.0	sleep_states			REM
8795.0	12.0	sleep_states			Non-REM
8808.0	13.0	sleep_states			REM
8822.0	11.0	sleep_states			Non-REM
8842.0	174.0	sleep_states			Non-REM
9017.0	25.0	sleep_states			REM
9064.0	214.0	sleep_states			Non-REM
9306.0	13.0	sleep_states			Non-REM
9320.0	52.0	sleep_states			REM
9381.0	20.0	sleep_states			REM
9412.0	58.0	sleep_states			REM
9471.0	26.0	sleep_states			Non-REM
9498.0	188.0	sleep_states			Awake
9687.0	9.0	sleep_states			Non-REM
9697.0	533.0	sleep_states			Awake
10231.0	12.0	sleep_states			Non-REM
10255.0	138.0	sleep_states			Non-REM
10403.0	74.0	sleep_states			Non-REM
10488.0	181.0	sleep_states			Non-REM
10682.0	63.0	sleep_states			Non-REM
10824.0	38.0	sleep_states			Non-REM
10863.0	809.0	sleep_states			Awake
11673.0	21.0	sleep_states			Non-REM
11695.0	113.0	sleep_states			Awake
11809.0	94.0	sleep_states			Non-REM
11914.0	57.0	sleep_states			Non-REM
12053.0	39.0	sleep_states			Non-REM
12131.0	50.0	sleep_states			Non-REM
12182.0	148.0	sleep_states			Awake
12331.0	58.0	sleep_states			Non-REM
12425.0	81.0	sleep_states			Non-REM
12518.0	174.0	sleep_states			Non-REM
12739.0	60.0	sleep_states			Non-REM
12866.0	98.0	sleep_states			Non-REM
12998.0	94.0	sleep_states			Non-REM
13112.0	19.0	sleep_states			Non-REM
13158.0	43.0	sleep_states			Non-REM
13214.0	23.0	sleep_states			Non-REM
13238.0	117.0	sleep_states			Awake
13356.0	8.0	sleep_states			Non-REM
13365.0	394.0	sleep_states			Awake
13760.0	13.0	sleep_states			Non-REM
13791.0	8.0	sleep_states			Non-REM
13825.0	9.0	sleep_states			Non-REM
13846.0	7.0	sleep_states			Non-REM
13887.0	32.0	sleep_states			Non-REM
13950.0	33.0	sleep_states			Non-REM
14062.0	7.0	sleep_states			Non-REM
14070.0	215.0	sleep_states			Awake
14286.0	7.0	sleep_states			Non-REM
14294.0	167.0	sleep_states			Awake
14462.0	23.0	sleep_states			Non-REM
14486.0	358.0	sleep_states			Awake
14845.0	8.0	sleep_states			Non-REM
14854.0	457.0	sleep_states			Awake
15312.0	16.0	sleep_states			Non-REM
15329.0	1277.0	sleep_states			Awake
15455.8	3182.2583333333314	epochs			
15455.8	1.2166666666671517	trials	counter-clockwise	central alternation	
15462.733333333334	1.6083333333335759	trials	counter-clockwise	central alternation	
15468.375	1.2083333333339397	trials	counter-clockwise	central alternation	
15471.05	1.133333333333212	trials	counter-clockwise	central alternation	
15474.05	1.25	trials	counter-clockwise	central alternation	
15484.074999999999	1.3083333333343035	trials	counter-clockwise	central alternation	
15488.558333333332	1.3333333333339397	trials	counter-clockwise	central alternation	
15497.058333333332	1.2250000000003638	trials	counter-clockwise	central alternation	
15500.966666666667	1.241666666666788	trials	counter-clockwise	central alternation	
15503.658333333333	1.1499999999996362	trials	counter-clockwise	central alternation	
15546.65	1.3416666666671517	trials	counter-clockwise	central alternation	
15556.216666666667	1.7333333333317569	trials	counter-clockwise	central alternation	
15559.75	1.1999999999989086	trials	counter-clockwise	central alternation	
15562.55	1.2333333333335759	trials	counter-clockwise	central alternation	
