onset	duration	nwb_table	direction	trial_type
0.0	16066.0	epochs		
16066.0	1585.0333333333328	epochs		
16066.0	3.6666666666660603	trials	counter-clockwise	central alternation
16099.325	3.3083333333324845	trials	clockwise	central alternation
16107.266666666666	2.9166666666678793	trials	clockwise	central alternation
16112.633333333333	2.9333333333324845	trials	clockwise	central alternation
16118.283333333333	3.4666666666671517	trials	clockwise	central alternation
16127.991666666667	3.0916666666653327	trials	clockwise	central alternation
16140.833333333332	3.116666666668607	trials	clockwise	central alternation
16146.833333333332	3.108333333333576	trials	clockwise	central alternation
16153.075	3.133333333331393	trials	clockwise	central alternation
16158.916666666666	3.258333333333212	trials	clockwise	central alternation
16209.575	3.9166666666660603	trials	clockwise	central alternation
16216.966666666667	3.1916666666656965	trials	counter-clockwise	central alternation
16296.55	3.616666666666788	trials	counter-clockwise	central alternation
16304.45	3.5	trials	counter-clockwise	central alternation
16310.425	3.516666666666424	trials	counter-clockwise	central alternation
16316.474999999999	3.4416666666675155	trials	counter-clockwise	central alternation
16332.716666666667	3.3416666666671517	trials	counter-clockwise	central alternation
16341.541666666666	2.758333333333212	trials	counter-clockwise	central alternation
16347.166666666666	3.0916666666671517	trials	counter-clockwise	central alternation
16354.775	4.449999999998909	trials	counter-clockwise	central alternation
16370.491666666667	2.866666666666788	trials	counter-clockwise	central alternation
16387.00833333333	2.650000000001455	trials	counter-clockwise	central alternation
16395.791666666664	3.608333333337214	trials	counter-clockwise	central alternation
16405.858333333334	3.4500000000007276	trials	counter-clockwise	central alternation
16445.208333333332	3.275000000001455	trials	counter-clockwise	central alternation
16453.091666666667	2.616666666664969	trials	counter-clockwise	central alternation
16466.108333333334	2.6583333333328483	trials	counter-clockwise	central alternation
16474.7	3.149999999997817	trials	counter-clockwise	central alternation
16480.158333333333	2.8416666666671517	trials	clockwise	central alternation
16493.725	3.4583333333357587	trials	clockwise	central alternation
16526.5	3.608333333333576	trials	clockwise	central alternation
16534.65	3.024999999997817	trials	clockwise	central alternation
16546.441666666666	3.7166666666671517	trials	clockwise	central alternation
16554.533333333333	3.525000000001455	trials	clockwise	central alternation
16562.00833333333	2.9666666666671517	trials	clockwise	central alternation
16569.358333333334	2.883333333335031	trials	clockwise	central alternation
16584.108333333334	3.2999999999992724	trials	clockwise	central alternation
16595.175	2.9500000000007276	trials	clockwise	central alternation
16601.358333333334	3.7000000000007276	trials	clockwise	central alternation
16607.625	3.3166666666656965	trials	clockwise	central alternation
16645.99166666667	3.0833333333321207	trials	clockwise	central alternation
16653.108333333334	3.5750000000007276	trials	clockwise	central alternation
16658.916666666664	3.133333333335031	trials	clockwise	central alternation
16673.85	3.3250000000007276	trials	clockwise	central alternation
16714.74166666667	3.375	trials	clockwise	central alternation
16721.7	3.5583333333306655	trials	clockwise	central alternation
16731.4	3.766666666662786	trials	clockwise	central alternation
16749.408333333333	3.133333333331393	trials	clockwise	central alternation
16755.25833333333	3.108333333337214	trials	clockwise	central alternation
16769.15	2.7916666666642413	trials	clockwise	central alternation
16853.725	3.258333333335031	trials	clockwise	central alternation
16870.86666666667	3.5666666666656965	trials	clockwise	central alternation
16879.558333333334	3.7999999999992724	trials	clockwise	central alternation
17029.816666666666	3.9416666666656965	trials	clockwise	central alternation
17058.966666666667	3.383333333331393	trials	clockwise	central alternation
17073.191666666666	3.9500000000007276	trials	clockwise	central alternation
17111.583333333332	3.358333333333576	trials	clockwise	central alternation
17122.5	2.9583333333321207	trials	counter-clockwise	central alternation
17141.75833333333	3.3333333333357587	trials	counter-clockwise	central alternation
17147.233333333334	3.9416666666656965	trials	counter-clockwise	central alternation
17167.025	3.516666666662786	trials	counter-clockwise	central alternation
17173.00833333333	3.2833333333328483	trials	counter-clockwise	central alternation
17194.958333333332	3.3166666666693345	trials	counter-clockwise	central alternation
17220.808333333334	4.94999999999709	trials	counter-clockwise	central alternation
17245.65	3.3249999999970896	trials	counter-clockwise	central alternation
17252.88333333333	5.8083333333343035	trials	counter-clockwise	central alternation
17305.05	3.6583333333328483	trials	counter-clockwise	central alternation
17369.533333333333	3.141666666666424	trials	counter-clockwise	central alternation
17384.325	3.508333333331393	trials	counter-clockwise	central alternation
17391.25833333333	4.125	trials	counter-clockwise	central alternation
17505.583333333332	3.875	trials	counter-clockwise	central alternation
17646.00833333333	5.025000000001455	trials	counter-clockwise	central alternation
17651.033333333333	4804.866666666669	epochs		
