onset	duration	nwb_table	direction	trial_type
31755.45	3.0	trials	clockwise	central alternation
31764.708333333332	3.4416666666656965	trials	clockwise	central alternation
31785.925	2.9166666666678793	trials	clockwise	central alternation
31793.558333333334	4.241666666664969	trials	clockwise	central alternation
31805.616666666665	3.5833333333357587	trials	clockwise	central alternation
31820.966666666667	4.416666666664241	trials	counter-clockwise	central alternation
31827.583333333332	3.233333333333576	trials	counter-clockwise	central alternation
31859.491666666665	3.116666666668607	trials	counter-clockwise	central alternation
31867.933333333334	3.625	trials	counter-clockwise	central alternation
31877.341666666667	3.5833333333321207	trials	counter-clockwise	central alternation
31886.791666666664	3.758333333335031	trials	counter-clockwise	central alternation
31898.375	3.4416666666656965	trials	counter-clockwise	central alternation
31908.774999999998	3.516666666666424	trials	counter-clockwise	central alternation
31962.274999999998	5.125	trials	counter-clockwise	central alternation
31970.891666666666	5.208333333332121	trials	counter-clockwise	central alternation
32042.166666666664	3.883333333335031	trials	counter-clockwise	central alternation
32054.2	4.141666666666424	trials	counter-clockwise	central alternation
32064.791666666664	3.475000000002183	trials	counter-clockwise	central alternation
32074.983333333334	3.016666666666424	trials	counter-clockwise	central alternation
32083.141666666666	4.258333333331393	trials	counter-clockwise	central alternation
32115.00833333333	4.325000000000728	trials	counter-clockwise	central alternation
32124.116666666665	3.4166666666678793	trials	counter-clockwise	central alternation
32132.00833333333	3.5750000000007276	trials	counter-clockwise	central alternation
32136.75	3.4416666666656965	trials	counter-clockwise	central alternation
32145.35	3.4416666666656965	trials	counter-clockwise	central alternation
32156.3	3.6749999999992724	trials	counter-clockwise	central alternation
32174.866666666665	3.150000000001455	trials	counter-clockwise	central alternation
32182.95	3.2916666666642413	trials	counter-clockwise	central alternation
32190.649999999998	3.4333333333343035	trials	counter-clockwise	central alternation
32198.8	3.0833333333321207	trials	counter-clockwise	central alternation
32204.25833333333	2.850000000002183	trials	counter-clockwise	central alternation
32215.95	3.883333333331393	trials	counter-clockwise	central alternation
32223.408333333333	3.1583333333328483	trials	counter-clockwise	central alternation
32233.308333333334	3.649999999997817	trials	counter-clockwise	central alternation
32239.866666666665	3.616666666668607	trials	counter-clockwise	central alternation
32249.466666666667	3.741666666664969	trials	counter-clockwise	central alternation
32268.341666666667	4.125	trials	counter-clockwise	central alternation
32329.3	3.2833333333328483	trials	counter-clockwise	central alternation
32486.716666666667	4.458333333332121	trials	counter-clockwise	central alternation
32497.55	3.758333333335031	trials	counter-clockwise	central alternation
32501.308333333334	164.8756666666668	epochs		
