onset	duration	nwb_table	direction	trial_type	label
0.0	7188.441666666667	epochs			
5.0	465.0	sleep_states			Awake
471.0	9.0	sleep_states			REM
481.0	347.0	sleep_states			Awake
829.0	7.0	sleep_states			REM
837.0	125.0	sleep_states			Awake
963.0	8.0	sleep_states			REM
989.0	7.0	sleep_states			REM
997.0	138.0	sleep_states			Awake
1136.0	11.0	sleep_states			REM
1165.0	8.0	sleep_states			REM
1245.0	8.0	sleep_states			REM
1254.0	394.0	sleep_states			Awake
1649.0	12.0	sleep_states			REM
1662.0	106.0	sleep_states			Awake
1769.0	183.0	sleep_states			Non-REM
1970.0	30.0	sleep_states			Non-REM
2011.0	15.0	sleep_states			Non-REM
2035.0	41.0	sleep_states			Non-REM
2077.0	23.0	sleep_states			REM
2170.0	11.0	sleep_states			Non-REM
2230.0	10.0	sleep_states			Non-REM
2256.0	8.0	sleep_states			Non-REM
2275.0	12.0	sleep_states			Non-REM
2296.0	8.0	sleep_states			Non-REM
2317.0	62.0	sleep_states			Non-REM
2380.0	726.0	sleep_states			Awake
3107.0	18.0	sleep_states			REM
3126.0	568.0	sleep_states			Awake
3695.0	10.0	sleep_states			Non-REM
3744.0	83.0	sleep_states			Non-REM
3871.0	12.0	sleep_states			Non-REM
3920.0	70.0	sleep_states			Non-REM
4004.0	12.0	sleep_states			Non-REM
4026.0	72.0	sleep_states			Non-REM
4099.0	48.0	sleep_states			REM
4180.0	30.0	sleep_states			Non-REM
4238.0	53.0	sleep_states			Non-REM
4301.0	7.0	sleep_states			Non-REM
4317.0	77.0	sleep_states			Non-REM
4406.0	19.0	sleep_states			Non-REM
4443.0	54.0	sleep_states			Non-REM
4498.0	290.0	sleep_states			Awake
4789.0	14.0	sleep_states			REM
4804.0	362.0	sleep_states			Awake
5167.0	7.0	sleep_states			REM
5242.0	15.0	sleep_states			Non-REM
5284.0	18.0	sleep_states			REM
5320.0	10.0	sleep_states			REM
5331.0	955.0	sleep_states			Awake
6287.0	9.0	sleep_states			REM
6297.0	1363.0	sleep_states			Awake
7188.441666666667	2404.2666666666655	epochs			
7188.441666666667	3.875	trials	counter-clockwise	central alternation	
7309.533333333333	4.883333333334122	trials	clockwise	central alternation	
7366.258333333333	3.66666666666697	trials	clockwise	central alternation	
7375.341666666666	3.5833333333339397	trials	clockwise	central alternation	
7410.658333333333	4.08333333333394	trials	clockwise	central alternation	
7419.733333333334	4.049999999999272	trials	clockwise	central alternation	
7438.866666666667	3.566666666666606	trials	clockwise	central alternation	
7446.0	3.891666666666424	trials	clockwise	central alternation	
7453.433333333333	4.449999999999818	trials	clockwise	central alternation	
7461.191666666667	4.125	trials	clockwise	central alternation	
7477.474999999999	3.600000000000364	trials	clockwise	central alternation	
7508.541666666667	3.824999999999818	trials	clockwise	central alternation	
7514.933333333333	3.758333333333212	trials	clockwise	central alternation	
7520.925	3.7166666666662422	trials	clockwise	central alternation	
7535.408333333333	3.300000000000182	trials	clockwise	central alternation	
7589.408333333333	3.7666666666673336	trials	clockwise	central alternation	
7617.316666666667	3.75	trials	clockwise	central alternation	
7625.808333333333	4.0	trials	clockwise	central alternation	
7644.566666666667	4.149999999999636	trials	clockwise	central alternation	
7652.783333333333	4.533333333333758	trials	clockwise	central alternation	
7660.583333333333	3.683333333333394	trials	counter-clockwise	central alternation	
7661.0	8.0	sleep_states			Non-REM
7670.0	267.0	sleep_states			Awake
7677.808333333333	4.175000000000182	trials	counter-clockwise	central alternation	
7695.183333333333	5.175000000000182	trials	counter-clockwise	central alternation	
7701.216666666666	3.733333333333576	trials	counter-clockwise	central alternation	
7713.75	4.75	trials	counter-clockwise	central alternation	
7751.45	3.9666666666671517	trials	counter-clockwise	central alternation	
7768.033333333333	3.7666666666673336	trials	counter-clockwise	central alternation	
7784.258333333333	3.550000000000182	trials	counter-clockwise	central alternation	
7797.416666666667	3.6666666666660603	trials	counter-clockwise	central alternation	
7806.341666666666	6.391666666667334	trials	counter-clockwise	central alternation	
7850.166666666667	3.5499999999992724	trials	counter-clockwise	central alternation	
7897.591666666666	4.558333333333394	trials	counter-clockwise	central alternation	
7921.716666666666	4.725000000000364	trials	counter-clockwise	central alternation	
7938.0	12.0	sleep_states			Non-REM
7942.775	5.150000000000546	trials	counter-clockwise	central alternation	
