onset	duration	nwb_table	direction	trial_type
7835.539583333333	3.0583333333324845	trials	clockwise	central alternation
7840.28125	3.772916666666788	trials	clockwise	central alternation
7846.346435546875	2.666064453124818	trials	clockwise	central alternation
7850.929166666667	3.1583333333328483	trials	clockwise	central alternation
7871.294474029541	2.868025970459712	trials	clockwise	central alternation
7875.857194010417	3.163639322916424	trials	clockwise	central alternation
7887.073307291666	3.2225260416671517	trials	clockwise	central alternation
7887.406380208333	3.139583333333576	trials	clockwise	central alternation
7893.861458333333	3.379166666666606	trials	clockwise	central alternation
7903.354166666666	3.1062500000007276	trials	clockwise	central alternation
7914.7125	2.7157063802078483	trials	clockwise	central alternation
7962.766666666666	3.704166666666424	trials	clockwise	central alternation
7970.0625	3.40625	trials	clockwise	central alternation
7977.395833333333	4.204687500000546	trials	clockwise	central alternation
7983.654166666667	3.33333333333303	trials	clockwise	central alternation
7989.731770833333	4.050520833333394	trials	clockwise	central alternation
7999.064583333333	3.4312500000005457	trials	clockwise	central alternation
8004.00478515625	3.7243815104156965	trials	clockwise	central alternation
8012.0875	3.3721354166673336	trials	counter-clockwise	central alternation
8016.954166666666	3.905208333333576	trials	counter-clockwise	central alternation
8022.564583333333	4.159375000000182	trials	counter-clockwise	central alternation
8027.296724700927	3.705358632406387	trials	counter-clockwise	central alternation
8038.983333333334	3.051041666666606	trials	counter-clockwise	central alternation
8080.704166666666	3.3405941963192163	trials	counter-clockwise	central alternation
8086.289583333333	4.396875000000364	trials	counter-clockwise	central alternation
8092.689583333333	2.9895833333339397	trials	counter-clockwise	central alternation
8099.85625	3.332812499999818	trials	counter-clockwise	central alternation
8115.230208333333	3.565625000000182	trials	counter-clockwise	central alternation
8120.744791666666	2.984375	trials	counter-clockwise	central alternation
8127.495833333333	2.941666666666606	trials	counter-clockwise	central alternation
8132.0625	3.315625000000182	trials	counter-clockwise	central alternation
8137.976041666667	3.211458333333212	trials	counter-clockwise	central alternation
8143.770833333333	3.0958333333337578	trials	counter-clockwise	central alternation
8150.9125	4.326562499999454	trials	counter-clockwise	central alternation
8157.028898111979	3.333601888020894	trials	counter-clockwise	central alternation
8162.195833333333	3.5666666666675155	trials	counter-clockwise	central alternation
8169.879166666667	2.746874999999818	trials	counter-clockwise	central alternation
8174.6125	3.0802083333328483	trials	counter-clockwise	central alternation
8179.404166666667	3.0916666666662422	trials	counter-clockwise	central alternation
8186.908333333333	3.2208333333337578	trials	counter-clockwise	central alternation
8192.0125	3.912499999998545	trials	counter-clockwise	central alternation
8203.0578125	3.1994791666675155	trials	counter-clockwise	central alternation
8210.328125	3.039583333333212	trials	counter-clockwise	central alternation
8215.46328125	3.6888020833321207	trials	counter-clockwise	central alternation
8220.504166666666	2.983333333333576	trials	counter-clockwise	central alternation
8227.554182942707	5.048227945964754	trials	counter-clockwise	central alternation
8233.722916666668	2.8645833333339397	trials	counter-clockwise	central alternation
8238.395833333334	3.476562499998181	trials	counter-clockwise	central alternation
8245.547884114585	3.3001627604135138	trials	counter-clockwise	central alternation
8250.345833333333	3.2083333333321207	trials	counter-clockwise	central alternation
8265.608333333334	4.17656249999709	trials	counter-clockwise	central alternation
8282.292447916665	3.974218749999636	trials	counter-clockwise	central alternation
8288.58125	4.002343749998545	trials	counter-clockwise	central alternation
8300.702539062499	3.2453776041675155	trials	counter-clockwise	central alternation
8307.262499999997	3.2000000000007276	trials	counter-clockwise	central alternation
8313.583333333332	3.3557291666656965	trials	counter-clockwise	central alternation
8320.870146687823	3.9090199788424798	trials	counter-clockwise	central alternation
8334.768685913084	3.2438140869144263	trials	counter-clockwise	central alternation
8344.254166666666	2.952083333333576	trials	counter-clockwise	central alternation
8349.285416666666	3.5437499999989086	trials	counter-clockwise	central alternation
8358.754166666666	2.9583333333321207	trials	counter-clockwise	central alternation
8364.53185221354	3.934293619791788	trials	counter-clockwise	central alternation
8372.412499999999	3.1687499999989086	trials	counter-clockwise	central alternation
8377.237499999997	3.7927734375025466	trials	counter-clockwise	central alternation
8387.664306640623	3.0684407552089397	trials	counter-clockwise	central alternation
8392.054166666665	3.2833333333328483	trials	counter-clockwise	central alternation
8392.55	3.0177083333328483	trials	counter-clockwise	central alternation
8405.824999999997	3.037500000002183	trials	counter-clockwise	central alternation
8411.408333333333	3.289583333331393	trials	clockwise	central alternation
8417.447916666664	3.2062500000010914	trials	clockwise	central alternation
8423.112499999997	3.444791666666788	trials	clockwise	central alternation
8430.032356770833	3.3405598958324845	trials	clockwise	central alternation
8437.278645833332	3.2369791666660603	trials	clockwise	central alternation
8441.654166666665	3.4958333333324845	trials	clockwise	central alternation
8461.836116536457	3.505550130208576	trials	clockwise	central alternation
8466.548030598955	3.7739746093757276	trials	clockwise	central alternation
8471.679166666665	2.8416666666671517	trials	clockwise	central alternation
8478.258203124999	3.194921874999636	trials	clockwise	central alternation
8483.206249999997	3.537500000000364	trials	clockwise	central alternation
8488.20888873736	3.27861126263997	trials	clockwise	central alternation
8488.545833333332	3.2512369791675155	trials	clockwise	central alternation
8494.187499999998	3.5916666666671517	trials	clockwise	central alternation
8498.884309895831	3.961979166666424	trials	clockwise	central alternation
8505.603645833331	3.280729166666788	trials	clockwise	central alternation
8511.879166666666	3.273828124998545	trials	clockwise	central alternation
8520.048697916665	3.255468749999636	trials	clockwise	central alternation
8527.095833333331	3.1252604166675155	trials	clockwise	central alternation
8536.929166666665	3.4083333333328483	trials	clockwise	central alternation
8544.162499999999	3.0416666666660603	trials	clockwise	central alternation
8550.310156249998	3.035677083335031	trials	clockwise	central alternation
8561.49583333333	3.486328125	trials	clockwise	central alternation
8568.162499999999	3.4083333333328483	trials	clockwise	central alternation
8573.904166666665	3.516666666666424	trials	clockwise	central alternation
8578.60472005208	3.657779947918243	trials	clockwise	central alternation
8584.623958333334	3.1052083333306655	trials	clockwise	central alternation
8590.587499999998	3.241666666666788	trials	clockwise	central alternation
8610.484374999998	3.306909179687864	trials	clockwise	central alternation
8614.773958333331	3.8854166666678793	trials	clockwise	central alternation
8620.994791666664	3.1760416666675155	trials	clockwise	central alternation
8631.295833333332	2.766666666666424	trials	clockwise	central alternation
8635.354166666664	3.4812500000007276	trials	clockwise	central alternation
8639.945833333331	3.258333333333212	trials	clockwise	central alternation
8644.675	3.264583333331757	trials	clockwise	central alternation
8648.963020833333	3.826725260416424	trials	clockwise	central alternation
8668.420833333332	3.1484375	trials	clockwise	central alternation
8674.596874999997	3.8416666666689707	trials	clockwise	central alternation
8679.495833333332	3.4416666666656965	trials	clockwise	central alternation
8684.642708333333	3.478124999997817	trials	clockwise	central alternation
8692.261853027343	3.217313639321219	trials	clockwise	central alternation
8697.273990885416	3.436425781248545	trials	clockwise	central alternation
8704.395182291666	3.264192708333212	trials	clockwise	central alternation
8710.616931152343	3.068485514322674	trials	clockwise	central alternation
8710.693749999999	2.9104166666656965	trials	clockwise	central alternation
8715.439583333331	3.4395833333346673	trials	clockwise	central alternation
8720.283333333333	3.087499999997817	trials	clockwise	central alternation
8725.095833333331	3.5291666666689707	trials	clockwise	central alternation
8732.416666666664	3.6433593750007276	trials	clockwise	central alternation
8744.135416666666	4.200260416664605	trials	clockwise	central alternation
8750.474999999999	3.8572916666671517	trials	clockwise	central alternation
8756.520833333332	3.554166666664969	trials	clockwise	central alternation
8761.623722330729	4.026277669268893	trials	clockwise	central alternation
8769.298046875	3.214453124999636	trials	clockwise	central alternation
8774.37083333333	3.7787923177093035	trials	clockwise	central alternation
8791.178515624997	3.308984375000364	trials	clockwise	central alternation
8795.667610677081	3.3865559895839397	trials	clockwise	central alternation
8800.745833333332	3.3914062499989086	trials	clockwise	central alternation
8806.577083333332	3.202083333333576	trials	clockwise	central alternation
8812.353124999998	3.3177083333339397	trials	clockwise	central alternation
8818.912499999999	2.8875000000007276	trials	clockwise	central alternation
8823.991666666665	3.3927815755214397	trials	clockwise	central alternation
8828.579166666665	3.352994791666788	trials	clockwise	central alternation
8833.881770833332	3.414583333333212	trials	clockwise	central alternation
8838.720833333331	3.1477864583339397	trials	clockwise	central alternation
8843.670833333332	3.2479166666671517	trials	clockwise	central alternation
8847.779166666665	3.100000000000364	trials	clockwise	central alternation
8852.727734375	3.4132161458328483	trials	clockwise	central alternation
8860.662499999999	3.125	trials	clockwise	central alternation
8865.648437499998	3.514062500000364	trials	clockwise	central alternation
8870.529166666665	3.4416666666675155	trials	clockwise	central alternation
8875.325585937499	3.4119140624989086	trials	clockwise	central alternation
8880.429166666665	2.9729166666675155	trials	clockwise	central alternation
8885.972916666666	3.631249999998545	trials	clockwise	central alternation
8892.754166666666	2.6875	trials	clockwise	central alternation
8898.498177083333	3.4393229166653327	trials	clockwise	central alternation
8903.3625	3.4864583333328483	trials	clockwise	central alternation
8912.095833333333	3.3015624999989086	trials	clockwise	central alternation
8918.297916666665	3.5729166666678793	trials	clockwise	central alternation
8922.679947916666	3.4617187500007276	trials	clockwise	central alternation
8928.462499999998	3.4666666666671517	trials	clockwise	central alternation
8932.848763020833	3.7137369791653327	trials	counter-clockwise	central alternation
8937.822916666664	5.80208333333394	trials	counter-clockwise	central alternation
8954.779296875	3.3821614583321207	trials	counter-clockwise	central alternation
8960.59142659505	4.014823404948402	trials	counter-clockwise	central alternation
8974.159342447914	3.3844075520846673	trials	counter-clockwise	central alternation
8979.220833333333	3.258333333331393	trials	counter-clockwise	central alternation
8984.26875	3.4270833333321207	trials	counter-clockwise	central alternation
8989.431249999998	3.547916666666424	trials	counter-clockwise	central alternation
8995.159375	3.5281249999989086	trials	counter-clockwise	central alternation
9001.020833333332	2.75	trials	counter-clockwise	central alternation
9006.087499999998	3.008333333335031	trials	counter-clockwise	central alternation
9010.295833333332	3.383333333333212	trials	counter-clockwise	central alternation
9019.687499999998	2.649999999999636	trials	counter-clockwise	central alternation
9024.162499999999	3.2062499999992724	trials	counter-clockwise	central alternation
9029.479166666664	3.7083333333339397	trials	counter-clockwise	central alternation
9034.413541666665	3.282291666666424	trials	counter-clockwise	central alternation
9048.162499999999	3.1749999999992724	trials	counter-clockwise	central alternation
9053.434374999997	3.694791666668607	trials	counter-clockwise	central alternation
9060.079166666665	3.1270833333328483	trials	counter-clockwise	central alternation
9069.082635498045	3.963197835286337	trials	counter-clockwise	central alternation
9073.57578938802	2.920043945310681	trials	counter-clockwise	central alternation
9079.9875	4.016666666666424	trials	counter-clockwise	central alternation
9086.413887532552	3.2319458007805224	trials	counter-clockwise	central alternation
9091.717065429686	3.5079345703125	trials	counter-clockwise	central alternation
9095.224999999999	7419.7750000000015	epochs		
