onset	duration	nwb_table	direction	trial_type	label
0.0	16370.341666666665	epochs			
5.0	1966.0	sleep_states			Awake
1972.0	12.0	sleep_states			Non-REM
1996.0	8.0	sleep_states			Non-REM
2015.0	9.0	sleep_states			Non-REM
2082.0	8.0	sleep_states			Non-REM
2161.0	9.0	sleep_states			Non-REM
2266.0	51.0	sleep_states			Non-REM
2349.0	10.0	sleep_states			Non-REM
2373.0	69.0	sleep_states			Non-REM
2531.0	117.0	sleep_states			Non-REM
2670.0	31.0	sleep_states			Non-REM
2702.0	203.0	sleep_states			Awake
2906.0	53.0	sleep_states			Non-REM
2973.0	8.0	sleep_states			Non-REM
2991.0	33.0	sleep_states			Non-REM
3035.0	27.0	sleep_states			Non-REM
3063.0	227.0	sleep_states			Awake
3291.0	25.0	sleep_states			Non-REM
3327.0	16.0	sleep_states			Non-REM
3355.0	34.0	sleep_states			Non-REM
3398.0	101.0	sleep_states			Non-REM
3517.0	32.0	sleep_states			Non-REM
3594.0	89.0	sleep_states			Non-REM
3694.0	87.0	sleep_states			Non-REM
3796.0	91.0	sleep_states			Non-REM
3898.0	101.0	sleep_states			Non-REM
4000.0	153.0	sleep_states			Awake
4154.0	48.0	sleep_states			Non-REM
4231.0	49.0	sleep_states			Non-REM
4295.0	25.0	sleep_states			Non-REM
4332.0	35.0	sleep_states			Non-REM
4376.0	28.0	sleep_states			Non-REM
4419.0	44.0	sleep_states			Non-REM
4464.0	223.0	sleep_states			Awake
4688.0	82.0	sleep_states			Non-REM
4829.0	76.0	sleep_states			Non-REM
4906.0	162.0	sleep_states			Awake
5069.0	10.0	sleep_states			Non-REM
5147.0	7.0	sleep_states			Non-REM
5181.0	12.0	sleep_states			Non-REM
5216.0	137.0	sleep_states			Non-REM
5363.0	156.0	sleep_states			Non-REM
5593.0	7.0	sleep_states			Non-REM
5601.0	1531.0	sleep_states			Awake
7133.0	18.0	sleep_states			Non-REM
7160.0	17.0	sleep_states			Non-REM
7189.0	14.0	sleep_states			Non-REM
7219.0	27.0	sleep_states			Non-REM
7258.0	28.0	sleep_states			Non-REM
7316.0	26.0	sleep_states			Non-REM
7367.0	31.0	sleep_states			Non-REM
7439.0	8.0	sleep_states			Non-REM
7460.0	97.0	sleep_states			Non-REM
7558.0	224.0	sleep_states			Awake
7783.0	30.0	sleep_states			Non-REM
7814.0	1347.0	sleep_states			Awake
9162.0	8.0	sleep_states			Non-REM
9171.0	2167.0	sleep_states			Awake
11339.0	11.0	sleep_states			Non-REM
11361.0	19.0	sleep_states			Non-REM
11405.0	45.0	sleep_states			Non-REM
11495.0	59.0	sleep_states			Non-REM
11563.0	85.0	sleep_states			Non-REM
11679.0	67.0	sleep_states			Non-REM
11747.0	2797.0	sleep_states			Awake
14545.0	7.0	sleep_states			Non-REM
14588.0	20.0	sleep_states			Non-REM
14609.0	550.0	sleep_states			Awake
15160.0	49.0	sleep_states			Non-REM
15219.0	14.0	sleep_states			Non-REM
15260.0	17.0	sleep_states			Non-REM
15296.0	11.0	sleep_states			Non-REM
15317.0	12.0	sleep_states			Non-REM
15377.0	17.0	sleep_states			Non-REM
15395.0	661.0	sleep_states			Awake
16057.0	11.0	sleep_states			Non-REM
16159.0	7.0	sleep_states			Non-REM
16225.0	9.0	sleep_states			Non-REM
16235.0	116.0	sleep_states			Awake
16352.0	12.0	sleep_states			Non-REM
16365.0	3400.0	sleep_states			Awake
16370.341666666665	1890.8083333333361	epochs			
16370.341666666665	3.5666666666675155	trials	counter-clockwise	central alternation	
16387.25	4.233333333333576	trials	counter-clockwise	central alternation	
16395.458333333332	3.0	trials	counter-clockwise	central alternation	
16404.691666666666	3.2916666666678793	trials	counter-clockwise	central alternation	
16411.541666666664	3.483333333337214	trials	counter-clockwise	central alternation	
16429.433333333334	3.9166666666642413	trials	counter-clockwise	central alternation	
16435.25833333333	3.991666666668607	trials	counter-clockwise	central alternation	
16442.958333333332	2.891666666666424	trials	counter-clockwise	central alternation	
16450.36666666667	3.383333333331393	trials	counter-clockwise	central alternation	
16456.558333333334	3.633333333331393	trials	counter-clockwise	central alternation	
16463.0	4.1916666666656965	trials	counter-clockwise	central alternation	
16470.00833333333	3.0666666666656965	trials	counter-clockwise	central alternation	
16477.50833333333	3.4666666666671517	trials	counter-clockwise	central alternation	
16485.608333333334	3.25	trials	counter-clockwise	central alternation	
16491.558333333334	4.099999999998545	trials	counter-clockwise	central alternation	
16498.558333333334	3.25	trials	counter-clockwise	central alternation	
16508.441666666666	3.358333333333576	trials	counter-clockwise	central alternation	
16514.441666666666	3.508333333331393	trials	counter-clockwise	central alternation	
16521.324999999997	4.091666666667152	trials	counter-clockwise	central alternation	
16536.808333333334	3.266666666662786	trials	counter-clockwise	central alternation	
16544.233333333334	4.224999999998545	trials	counter-clockwise	central alternation	
16551.35	3.875	trials	counter-clockwise	central alternation	
16558.333333333332	3.2833333333364862	trials	counter-clockwise	central alternation	
16564.324999999997	4.291666666671517	trials	counter-clockwise	central alternation	
16570.25833333333	3.5750000000007276	trials	counter-clockwise	central alternation	
16582.483333333334	3.5499999999992724	trials	counter-clockwise	central alternation	
16588.6	4.075000000000728	trials	counter-clockwise	central alternation	
16595.858333333334	3.5583333333306655	trials	counter-clockwise	central alternation	
16601.908333333333	3.7999999999992724	trials	counter-clockwise	central alternation	
16608.066666666666	3.491666666668607	trials	counter-clockwise	central alternation	
16613.574999999997	3.8416666666671517	trials	counter-clockwise	central alternation	
16620.00833333333	3.600000000002183	trials	counter-clockwise	central alternation	
16625.941666666666	4.258333333331393	trials	counter-clockwise	central alternation	
16632.025	3.866666666664969	trials	counter-clockwise	central alternation	
16638.875	4.049999999999272	trials	counter-clockwise	central alternation	
16647.25	3.0916666666671517	trials	counter-clockwise	central alternation	
16653.175	3.850000000002183	trials	counter-clockwise	central alternation	
16659.766666666666	3.641666666666424	trials	counter-clockwise	central alternation	
16670.433333333334	3.3416666666671517	trials	counter-clockwise	central alternation	
16676.766666666666	3.5333333333328483	trials	counter-clockwise	central alternation	
16682.416666666664	3.5583333333343035	trials	counter-clockwise	central alternation	
16696.324999999997	3.5666666666693345	trials	counter-clockwise	central alternation	
16704.033333333333	3.3083333333343035	trials	counter-clockwise	central alternation	
16710.283333333333	3.8416666666671517	trials	counter-clockwise	central alternation	
16718.708333333332	3.0416666666678793	trials	counter-clockwise	central alternation	
16725.1	6.283333333332848	trials	counter-clockwise	central alternation	
16733.066666666666	4.075000000000728	trials	counter-clockwise	central alternation	
