onset	duration	nwb_table	direction	trial_type	label
0.0	16725.408333333333	epochs			
5.0	213.0	sleep_states			Awake
219.0	9.0	sleep_states			Non-REM
229.0	247.0	sleep_states			Awake
477.0	12.0	sleep_states			Non-REM
501.0	32.0	sleep_states			Non-REM
551.0	15.0	sleep_states			Non-REM
584.0	19.0	sleep_states			Non-REM
618.0	26.0	sleep_states			Non-REM
676.0	16.0	sleep_states			Non-REM
707.0	10.0	sleep_states			Non-REM
753.0	11.0	sleep_states			Non-REM
765.0	103.0	sleep_states			Awake
869.0	10.0	sleep_states			Non-REM
880.0	125.0	sleep_states			Awake
1006.0	33.0	sleep_states			Non-REM
1065.0	9.0	sleep_states			Non-REM
1096.0	29.0	sleep_states			Non-REM
1126.0	220.0	sleep_states			Awake
1347.0	7.0	sleep_states			Non-REM
1403.0	7.0	sleep_states			Non-REM
1448.0	37.0	sleep_states			Non-REM
1486.0	204.0	sleep_states			Awake
1691.0	7.0	sleep_states			Non-REM
1747.0	11.0	sleep_states			Non-REM
1759.0	450.0	sleep_states			Awake
2210.0	36.0	sleep_states			Non-REM
2282.0	128.0	sleep_states			Non-REM
2422.0	48.0	sleep_states			Non-REM
2480.0	167.0	sleep_states			Non-REM
2667.0	244.0	sleep_states			Non-REM
2926.0	11.0	sleep_states			Non-REM
2951.0	121.0	sleep_states			Non-REM
3092.0	37.0	sleep_states			Non-REM
3150.0	132.0	sleep_states			Non-REM
3313.0	47.0	sleep_states			Non-REM
3437.0	20.0	sleep_states			Non-REM
3458.0	354.0	sleep_states			Awake
3813.0	12.0	sleep_states			Non-REM
3860.0	11.0	sleep_states			Non-REM
3872.0	520.0	sleep_states			Awake
4393.0	9.0	sleep_states			Non-REM
4467.0	11.0	sleep_states			Non-REM
4501.0	10.0	sleep_states			Non-REM
4512.0	265.0	sleep_states			Awake
4778.0	16.0	sleep_states			Non-REM
4795.0	113.0	sleep_states			Awake
4909.0	12.0	sleep_states			Non-REM
4998.0	11.0	sleep_states			Non-REM
5010.0	102.0	sleep_states			Awake
5113.0	44.0	sleep_states			Non-REM
5217.0	21.0	sleep_states			Non-REM
5239.0	105.0	sleep_states			Awake
5345.0	337.0	sleep_states			Non-REM
5704.0	112.0	sleep_states			Non-REM
5842.0	226.0	sleep_states			Non-REM
6082.0	337.0	sleep_states			Non-REM
6433.0	65.0	sleep_states			Non-REM
6499.0	79.0	sleep_states			REM
6604.0	560.0	sleep_states			Non-REM
7193.0	294.0	sleep_states			Non-REM
7488.0	31.0	sleep_states			REM
7528.0	31.0	sleep_states			Non-REM
7560.0	7.0	sleep_states			REM
7568.0	7.0	sleep_states			Non-REM
7585.0	65.0	sleep_states			Non-REM
7748.0	17.0	sleep_states			Non-REM
7766.0	167.0	sleep_states			Awake
7934.0	7.0	sleep_states			Non-REM
7984.0	13.0	sleep_states			Non-REM
8098.0	12.0	sleep_states			Non-REM
8129.0	127.0	sleep_states			Non-REM
8269.0	202.0	sleep_states			Non-REM
8496.0	12.0	sleep_states			Non-REM
8520.0	137.0	sleep_states			Non-REM
8658.0	20.0	sleep_states			REM
8679.0	41.0	sleep_states			Non-REM
8733.0	17.0	sleep_states			Non-REM
8809.0	82.0	sleep_states			Non-REM
8892.0	15.0	sleep_states			REM
8917.0	93.0	sleep_states			Non-REM
9011.0	43.0	sleep_states			REM
9063.0	7.0	sleep_states			Non-REM
9071.0	67.0	sleep_states			REM
9183.0	349.0	sleep_states			Non-REM
9533.0	20.0	sleep_states			REM
9575.0	80.0	sleep_states			Non-REM
9656.0	11.0	sleep_states			REM
9681.0	75.0	sleep_states			Non-REM
9781.0	155.0	sleep_states			Non-REM
9937.0	37.0	sleep_states			REM
9975.0	10.0	sleep_states			Non-REM
9986.0	120.0	sleep_states			REM
10120.0	24.0	sleep_states			Non-REM
10145.0	7.0	sleep_states			REM
10169.0	69.0	sleep_states			Non-REM
10257.0	364.0	sleep_states			Non-REM
10622.0	16.0	sleep_states			REM
10639.0	137.0	sleep_states			Awake
10777.0	58.0	sleep_states			Non-REM
10855.0	25.0	sleep_states			Non-REM
10907.0	112.0	sleep_states			Non-REM
11030.0	71.0	sleep_states			Non-REM
11102.0	11.0	sleep_states			REM
11122.0	103.0	sleep_states			Non-REM
11226.0	35.0	sleep_states			REM
11288.0	77.0	sleep_states			Non-REM
11366.0	71.0	sleep_states			REM
11438.0	16.0	sleep_states			Non-REM
11455.0	17.0	sleep_states			REM
11473.0	1113.0	sleep_states			Awake
12587.0	379.0	sleep_states			Non-REM
12967.0	13.0	sleep_states			REM
12981.0	129.0	sleep_states			Awake
13111.0	10.0	sleep_states			Non-REM
13138.0	50.0	sleep_states			Non-REM
13198.0	107.0	sleep_states			Non-REM
13306.0	10.0	sleep_states			REM
13339.0	151.0	sleep_states			Non-REM
13491.0	12.0	sleep_states			REM
13518.0	81.0	sleep_states			Non-REM
13600.0	11.0	sleep_states			REM
13612.0	32.0	sleep_states			Non-REM
13645.0	87.0	sleep_states			REM
13750.0	216.0	sleep_states			Non-REM
13976.0	171.0	sleep_states			Non-REM
14148.0	23.0	sleep_states			REM
14192.0	81.0	sleep_states			Non-REM
14274.0	12.0	sleep_states			REM
14306.0	94.0	sleep_states			REM
14420.0	293.0	sleep_states			Non-REM
14739.0	13.0	sleep_states			Non-REM
14763.0	11.0	sleep_states			REM
14775.0	271.0	sleep_states			Non-REM
15089.0	28.0	sleep_states			Non-REM
15118.0	14.0	sleep_states			REM
15187.0	7.0	sleep_states			Non-REM
15240.0	9.0	sleep_states			Non-REM
15264.0	32.0	sleep_states			Non-REM
15316.0	136.0	sleep_states			Non-REM
15453.0	17.0	sleep_states			REM
15471.0	111.0	sleep_states			Non-REM
15583.0	20.0	sleep_states			REM
15634.0	28.0	sleep_states			Non-REM
15677.0	76.0	sleep_states			Non-REM
15754.0	210.0	sleep_states			Awake
15965.0	17.0	sleep_states			Non-REM
15983.0	138.0	sleep_states			Awake
16122.0	16.0	sleep_states			Non-REM
16219.0	12.0	sleep_states			Non-REM
16232.0	2133.0	sleep_states			Awake
16725.408333333333	2601.6416666666664	epochs			
16725.408333333333	3.616666666668607	trials	counter-clockwise	wheel alternation	
16733.216666666667	3.4249999999992724	trials	counter-clockwise	wheel alternation	
16739.875	3.891666666666424	trials	counter-clockwise	wheel alternation	
16745.866666666665	3.383333333335031	trials	counter-clockwise	wheel alternation	
16752.166666666664	4.583333333335759	trials	counter-clockwise	wheel alternation	
16759.175	3.375	trials	counter-clockwise	wheel alternation	
16765.066666666666	3.766666666666424	trials	counter-clockwise	wheel alternation	
16772.183333333334	3.024999999997817	trials	counter-clockwise	wheel alternation	
16786.991666666665	3.4083333333364862	trials	counter-clockwise	wheel alternation	
16793.1	3.2000000000007276	trials	counter-clockwise	wheel alternation	
16805.933333333334	3.4249999999956344	trials	counter-clockwise	wheel alternation	
16810.916666666664	4.491666666668607	trials	counter-clockwise	wheel alternation	
16816.73333333333	3.8416666666671517	trials	counter-clockwise	wheel alternation	
16839.616666666665	4.0666666666693345	trials	counter-clockwise	wheel alternation	
16871.85	6.125	trials	counter-clockwise	wheel alternation	
16878.63333333333	3.650000000001455	trials	counter-clockwise	wheel alternation	
16884.025	3.9333333333306655	trials	counter-clockwise	wheel alternation	
16893.433333333334	3.5499999999956344	trials	counter-clockwise	wheel alternation	
16898.466666666667	3.766666666662786	trials	counter-clockwise	wheel alternation	
16933.141666666666	4.458333333332121	trials	counter-clockwise	wheel alternation	
16937.958333333332	3.991666666664969	trials	counter-clockwise	wheel alternation	
16947.266666666666	3.5416666666678793	trials	counter-clockwise	wheel alternation	
16957.558333333334	4.1833333333306655	trials	counter-clockwise	wheel alternation	
16964.074999999997	3.3416666666671517	trials	clockwise	wheel alternation	
16968.824999999997	3.5666666666693345	trials	clockwise	wheel alternation	
16983.9	3.1666666666642413	trials	clockwise	wheel alternation	
16988.841666666667	3.5916666666671517	trials	clockwise	wheel alternation	
17001.291666666664	3.4333333333343035	trials	clockwise	wheel alternation	
17008.65	3.8416666666635138	trials	clockwise	wheel alternation	
17014.5	3.5499999999992724	trials	clockwise	wheel alternation	
17021.116666666665	4.033333333336486	trials	clockwise	wheel alternation	
17026.38333333333	4.591666666667152	trials	clockwise	wheel alternation	
17033.125	4.0	trials	clockwise	wheel alternation	
17044.083333333332	3.241666666664969	trials	clockwise	wheel alternation	
17054.458333333332	3.375	trials	clockwise	wheel alternation	
17070.783333333333	4.041666666664241	trials	clockwise	wheel alternation	
