onset	duration	nwb_table	direction	trial_type
0.0	8508.495376370063	epochs		
8508.495376370063	1890.3187808032399	epochs		
8508.495376370063	3.607780705891855	trials	counter-clockwise	central alternation
9366.505615978898	4.316005555778247	trials	counter-clockwise	central alternation
9388.87718917825	4.39099406929563	trials	counter-clockwise	central alternation
9403.96654450936	2.957880255407872	trials	counter-clockwise	central alternation
9409.015771086197	4.482646696927986	trials	counter-clockwise	central alternation
9416.347981296785	4.924245720974795	trials	counter-clockwise	central alternation
9424.380084300203	4.266013213433325	trials	counter-clockwise	central alternation
9435.29507904551	4.124368243456047	trials	counter-clockwise	central alternation
9440.53594293467	4.4493184686980385	trials	counter-clockwise	central alternation
9458.533186178842	3.691101276466725	trials	counter-clockwise	central alternation
9473.530888882318	4.2243529281458905	trials	counter-clockwise	central alternation
9480.238194813595	5.965752853160666	trials	counter-clockwise	central alternation
9487.728714108276	4.241017042260864	trials	counter-clockwise	central alternation
9494.169394213714	5.524153829113857	trials	counter-clockwise	central alternation
9502.393134529453	3.18284579596002	trials	counter-clockwise	central alternation
9514.616262232787	5.1408792044694565	trials	counter-clockwise	central alternation
9521.59852604696	5.149211261526943	trials	counter-clockwise	central alternation
9539.254154951775	3.5577883635469334	trials	counter-clockwise	central alternation
9559.009462235077	3.849410360558977	trials	counter-clockwise	central alternation
9565.125192115273	4.024383558766203	trials	counter-clockwise	central alternation
9570.116094292707	4.557635210445369	trials	counter-clockwise	central alternation
9576.798404052812	4.782600750997517	trials	counter-clockwise	central alternation
9582.80581719126	4.016051501708716	trials	counter-clockwise	central alternation
9602.96106321332	4.2160208710884035	trials	counter-clockwise	central alternation
9608.943480180596	6.099065766080457	trials	counter-clockwise	central alternation
9621.124947598642	3.4744677929720638	trials	counter-clockwise	central alternation
9628.582138665093	3.9577271023063076	trials	counter-clockwise	central alternation
9644.621348500756	3.899402702903899	trials	counter-clockwise	central alternation
9651.80358168431	3.37448310828222	trials	counter-clockwise	central alternation
9658.16927327623	3.4994639641445247	trials	counter-clockwise	central alternation
9667.28454369712	4.2160208710884035	trials	counter-clockwise	central alternation
9691.930768473167	4.77426869394003	trials	counter-clockwise	central alternation
9700.50445518532	3.891070645846412	trials	counter-clockwise	central alternation
9705.603674104503	5.557482057343805	trials	counter-clockwise	central alternation
9712.494285291044	3.3078266518223245	trials	clockwise	central alternation
9719.593197904023	3.9910553305362555	trials	clockwise	central alternation
9727.800274105648	3.441139564742116	trials	clockwise	central alternation
9733.449408790624	4.382662012238143	trials	clockwise	central alternation
9738.506967424519	5.040894519779613	trials	clockwise	central alternation
9748.31379858118	5.015898348607152	trials	clockwise	central alternation
9761.728410443735	3.0328687689252547	trials	clockwise	central alternation
9768.119098206827	3.866074474673951	trials	clockwise	central alternation
9777.800948507627	3.7160974476391857	trials	clockwise	central alternation
9789.757450385121	3.92439887407636	trials	clockwise	central alternation
9795.73153529534	4.30767349872076	trials	clockwise	central alternation
9803.263714875307	5.690794970263596	trials	clockwise	central alternation
9812.462305866773	2.982876426580333	trials	clockwise	central alternation
9817.386551587748	3.682769219409238	trials	clockwise	central alternation
9834.367283870906	3.391147222397194	trials	clockwise	central alternation
9840.98293717455	3.216174024189968	trials	clockwise	central alternation
9846.548751288952	3.2495022524199157	trials	clockwise	central alternation
9852.881114652642	3.37448310828222	trials	clockwise	central alternation
9857.96366945771	4.2076888140309165	trials	clockwise	central alternation
9869.461908197041	3.5077960212020116	trials	clockwise	central alternation
9875.16936728142	4.316005555778247	trials	clockwise	central alternation
9888.325685375192	2.766242943085672	trials	clockwise	central alternation
9893.216602867937	4.074375901111125	trials	clockwise	central alternation
9899.04071075112	3.3161587088798115	trials	clockwise	central alternation
9915.12158087207	3.2744984235923766	trials	clockwise	central alternation
9922.628764280866	3.2911625377073506	trials	clockwise	central alternation
9928.094593710577	3.157849624787559	trials	clockwise	central alternation
9933.293797314449	3.3411548800522723	trials	clockwise	central alternation
9938.62631383124	4.39099406929563	trials	clockwise	central alternation
9945.900199642427	3.416143393569655	trials	clockwise	central alternation
9961.40615782641	3.1411855106725852	trials	clockwise	central alternation
9965.130587331107	4.715944294537621	trials	clockwise	central alternation
9971.48794686597	3.7744218470415944	trials	clockwise	central alternation
9977.037096866256	3.2578343094774027	trials	clockwise	central alternation
9981.128136881482	4.749272522767569	trials	clockwise	central alternation
9987.977087782736	4.599295495732804	trials	clockwise	central alternation
9994.95935159691	4.03271561582369	trials	clockwise	central alternation
10002.333222092786	3.7744218470415944	trials	clockwise	central alternation
10007.999020891877	4.266013213433325	trials	clockwise	central alternation
10022.0468690908	3.641108934121803	trials	clockwise	central alternation
10037.436178475979	3.0162046548102808	trials	clockwise	central alternation
10050.567500398578	4.740940465710082	trials	clockwise	central alternation
10058.541279002593	3.7494256758691336	trials	clockwise	central alternation
10064.382050999891	3.0495328830402286	trials	clockwise	central alternation
10080.337940264979	3.5077960212020116	trials	clockwise	central alternation
10084.653945820757	2.924552027177924	trials	clockwise	central alternation
10093.152644019394	2.999540540695307	trials	clockwise	central alternation
10101.78465513095	2.757910886028185	trials	clockwise	central alternation
10115.549213389919	3.18284579596002	trials	clockwise	central alternation
10122.714782459358	2.8745596848330024	trials	clockwise	central alternation
10128.122287489667	3.3578189941672463	trials	clockwise	central alternation
10134.096372399885	3.3161587088798115	trials	clockwise	central alternation
10139.095606634377	4.999234234492178	trials	clockwise	central alternation
10152.268588842264	3.5494563064894464	trials	clockwise	central alternation
10166.358097326474	3.891070645846412	trials	clockwise	central alternation
