onset	duration	nwb_table	direction	trial_type
0.0	7249.799999999999	epochs		
7249.799999999999	1544.2916666666679	epochs		
7249.799999999999	3.625	trials	clockwise	central alternation
7265.108333333333	4.66666666666697	trials	clockwise	central alternation
7307.166666666666	3.699999999999818	trials	clockwise	central alternation
7327.299999999999	3.4500000000007276	trials	clockwise	central alternation
7336.291666666666	4.383333333333212	trials	clockwise	central alternation
7367.325	3.5333333333328483	trials	clockwise	central alternation
7382.783333333333	3.925000000000182	trials	clockwise	central alternation
7390.816666666667	3.2249999999994543	trials	clockwise	central alternation
7402.591666666666	3.433333333333394	trials	clockwise	central alternation
7409.95	3.675000000000182	trials	clockwise	central alternation
7417.349999999999	3.741666666666788	trials	clockwise	central alternation
7425.016666666666	3.141666666666424	trials	clockwise	central alternation
7432.7	3.074999999999818	trials	clockwise	central alternation
7450.95	3.358333333333576	trials	clockwise	central alternation
7460.733333333333	5.45833333333394	trials	clockwise	central alternation
7467.841666666666	3.508333333333212	trials	clockwise	central alternation
7474.15	3.7166666666662422	trials	clockwise	central alternation
7484.491666666666	3.183333333333394	trials	clockwise	central alternation
7489.241666666666	4.45833333333394	trials	clockwise	central alternation
7497.958333333333	3.70833333333303	trials	clockwise	central alternation
7504.916666666666	4.058333333333394	trials	clockwise	central alternation
7511.716666666666	3.016666666666424	trials	clockwise	central alternation
7530.0583333333325	3.2833333333337578	trials	clockwise	central alternation
7545.549999999999	3.5833333333339397	trials	clockwise	central alternation
7555.125	4.875	trials	clockwise	central alternation
7566.5583333333325	3.358333333333576	trials	clockwise	central alternation
7580.083333333333	3.066666666666606	trials	clockwise	central alternation
7588.775	3.933333333333394	trials	clockwise	central alternation
7595.816666666667	3.4166666666660603	trials	clockwise	central alternation
7602.641666666666	4.375	trials	clockwise	central alternation
7610.466666666666	3.675000000000182	trials	clockwise	central alternation
7631.816666666667	3.558333333333394	trials	clockwise	central alternation
7642.791666666666	3.816666666666606	trials	clockwise	central alternation
7651.125	6.233333333332666	trials	clockwise	central alternation
7667.208333333333	4.099999999999454	trials	clockwise	central alternation
7676.258333333333	4.008333333333212	trials	clockwise	central alternation
7689.566666666667	3.2833333333328483	trials	clockwise	central alternation
7699.666666666666	4.800000000000182	trials	clockwise	central alternation
7707.008333333333	4.233333333332666	trials	clockwise	central alternation
7725.133333333333	3.4249999999992724	trials	clockwise	central alternation
7747.4	3.5	trials	clockwise	central alternation
7756.958333333333	3.6583333333328483	trials	clockwise	central alternation
7763.049999999999	3.550000000000182	trials	clockwise	central alternation
7771.441666666667	2.891666666666424	trials	clockwise	central alternation
7778.9	3.383333333333212	trials	clockwise	central alternation
7802.599999999999	3.758333333333212	trials	clockwise	central alternation
7808.1833333333325	3.925000000000182	trials	clockwise	central alternation
7825.0583333333325	3.5750000000007276	trials	clockwise	central alternation
7839.133333333333	4.125	trials	clockwise	central alternation
7844.349999999999	3.850000000000364	trials	clockwise	central alternation
7851.091666666666	3.6583333333337578	trials	clockwise	central alternation
7859.9333333333325	3.8833333333341216	trials	clockwise	central alternation
7868.041666666666	3.75	trials	clockwise	central alternation
7878.525	2.933333333333394	trials	clockwise	central alternation
7885.349999999999	3.2833333333337578	trials	clockwise	central alternation
7893.133333333333	3.933333333333394	trials	clockwise	central alternation
7900.083333333333	3.375	trials	clockwise	central alternation
7905.766666666666	4.875	trials	clockwise	central alternation
7913.916666666666	3.350000000000364	trials	clockwise	central alternation
7932.474999999999	3.2166666666671517	trials	clockwise	central alternation
7938.283333333333	3.2833333333337578	trials	clockwise	central alternation
7982.625	4.224999999999454	trials	clockwise	central alternation
7998.066666666667	3.449999999999818	trials	clockwise	central alternation
8010.566666666667	4.699999999999818	trials	clockwise	central alternation
8018.916666666666	3.991666666666788	trials	clockwise	central alternation
8046.116666666666	4.341666666667152	trials	clockwise	central alternation
8053.916666666666	4.308333333333394	trials	counter-clockwise	central alternation
8063.174999999999	3.991666666666788	trials	counter-clockwise	central alternation
8088.741666666666	2.9666666666671517	trials	counter-clockwise	central alternation
8114.616666666666	4.391666666667334	trials	counter-clockwise	central alternation
8124.75	3.3666666666658784	trials	counter-clockwise	central alternation
8133.091666666666	4.141666666666424	trials	counter-clockwise	central alternation
8142.275	3.399999999999636	trials	counter-clockwise	central alternation
8165.799999999999	4.616666666666788	trials	counter-clockwise	central alternation
8185.849999999999	3.699999999999818	trials	counter-clockwise	central alternation
8193.566666666666	3.9500000000007276	trials	counter-clockwise	central alternation
8203.724999999999	3.3416666666671517	trials	counter-clockwise	central alternation
8211.558333333332	3.25	trials	counter-clockwise	central alternation
8219.783333333333	4.508333333333212	trials	counter-clockwise	central alternation
8226.683333333332	4.258333333333212	trials	counter-clockwise	central alternation
8237.416666666666	2.9250000000010914	trials	counter-clockwise	central alternation
8269.883333333333	3.391666666666424	trials	counter-clockwise	central alternation
8278.25	3.2166666666671517	trials	counter-clockwise	central alternation
8285.183333333332	3.8416666666671517	trials	counter-clockwise	central alternation
8294.425	3.0666666666656965	trials	counter-clockwise	central alternation
8299.625	3.2083333333321207	trials	counter-clockwise	central alternation
8314.333333333332	3.5666666666675155	trials	counter-clockwise	central alternation
8321.474999999999	3.0416666666678793	trials	counter-clockwise	central alternation
8341.091666666667	3.974999999998545	trials	counter-clockwise	central alternation
8357.816666666666	2.850000000000364	trials	counter-clockwise	central alternation
8362.408333333333	4.0	trials	counter-clockwise	central alternation
8369.933333333332	3.4166666666660603	trials	counter-clockwise	central alternation
8382.325	3.266666666666424	trials	counter-clockwise	central alternation
8398.966666666667	4.274999999997817	trials	counter-clockwise	central alternation
8406.891666666666	3.4166666666660603	trials	counter-clockwise	central alternation
8415.083333333332	3.4333333333343035	trials	counter-clockwise	central alternation
8426.591666666667	3.1749999999992724	trials	counter-clockwise	central alternation
8434.133333333333	2.8333333333339397	trials	counter-clockwise	central alternation
8441.4	3.3166666666675155	trials	counter-clockwise	central alternation
8446.858333333334	3.9083333333328483	trials	counter-clockwise	central alternation
8452.783333333333	4.4416666666656965	trials	counter-clockwise	central alternation
8457.775	3.2083333333339397	trials	counter-clockwise	central alternation
8474.058333333332	2.850000000000364	trials	counter-clockwise	central alternation
8486.883333333333	3.2999999999992724	trials	counter-clockwise	central alternation
8493.7	2.9583333333321207	trials	counter-clockwise	central alternation
8499.908333333333	3.5	trials	counter-clockwise	central alternation
8514.091666666667	3.258333333331393	trials	counter-clockwise	central alternation
8524.175	2.8333333333339397	trials	counter-clockwise	central alternation
8529.208333333332	3.7916666666678793	trials	counter-clockwise	central alternation
8536.974999999999	4.1833333333343035	trials	counter-clockwise	central alternation
8553.466666666667	4.299999999999272	trials	counter-clockwise	central alternation
8561.325	4.416666666664241	trials	counter-clockwise	central alternation
8566.441666666666	4.125	trials	counter-clockwise	central alternation
8573.233333333334	3.5416666666660603	trials	counter-clockwise	central alternation
8596.516666666666	3.008333333333212	trials	counter-clockwise	central alternation
8603.233333333334	3.891666666666424	trials	counter-clockwise	central alternation
8609.416666666666	3.8166666666675155	trials	counter-clockwise	central alternation
8615.675	4.041666666667879	trials	counter-clockwise	central alternation
8623.108333333334	3.116666666664969	trials	counter-clockwise	central alternation
8633.166666666666	3.2833333333346673	trials	counter-clockwise	central alternation
8639.641666666666	3.2166666666671517	trials	counter-clockwise	central alternation
8646.041666666666	4.841666666667152	trials	counter-clockwise	central alternation
8660.474999999999	3.3083333333343035	trials	counter-clockwise	central alternation
8665.675	4.541666666667879	trials	counter-clockwise	central alternation
8674.825	4.208333333332121	trials	counter-clockwise	central alternation
8682.958333333332	2.766666666666424	trials	counter-clockwise	central alternation
8688.733333333334	3.375	trials	counter-clockwise	central alternation
8693.724999999999	3.0500000000010914	trials	counter-clockwise	central alternation
8699.55	3.0	trials	counter-clockwise	central alternation
8732.816666666666	4.241666666666788	trials	counter-clockwise	central alternation
8739.191666666666	3.75	trials	clockwise	central alternation
8746.141666666666	3.2916666666660603	trials	clockwise	central alternation
8751.416666666666	4.774999999999636	trials	clockwise	central alternation
8758.983333333334	3.375	trials	clockwise	central alternation
8777.4	3.9166666666660603	trials	clockwise	central alternation
8783.599999999999	4.383333333335031	trials	clockwise	central alternation
8790.508333333333	3.5833333333339397	trials	clockwise	central alternation
8794.091666666667	5258.328333333333	epochs		
