onset	duration	nwb_table	label
0.0	18254.360950000002	epochs	
5.0	891.0	sleep_states	Awake
897.0	8.0	sleep_states	Non-REM
906.0	28.0	sleep_states	MA
935.0	34.0	sleep_states	Non-REM
970.0	13.0	sleep_states	MA
984.0	36.0	sleep_states	Non-REM
1021.0	10.0	sleep_states	MA
1032.0	65.0	sleep_states	Non-REM
1098.0	25.0	sleep_states	MA
1124.0	55.0	sleep_states	Non-REM
1180.0	35.0	sleep_states	MA
1216.0	11.0	sleep_states	Non-REM
1228.0	37.0	sleep_states	MA
1266.0	12.0	sleep_states	Non-REM
1279.0	1141.0	sleep_states	Awake
2421.0	9.0	sleep_states	Non-REM
2431.0	648.0	sleep_states	Awake
3080.0	8.0	sleep_states	Non-REM
3089.0	164.0	sleep_states	Awake
3254.0	120.0	sleep_states	Non-REM
3375.0	14.0	sleep_states	MA
3390.0	97.0	sleep_states	Non-REM
3488.0	7.0	sleep_states	MA
3496.0	94.0	sleep_states	Non-REM
3591.0	7.0	sleep_states	MA
3599.0	81.0	sleep_states	Non-REM
3681.0	8.0	sleep_states	MA
3690.0	143.0	sleep_states	Non-REM
3834.0	24.0	sleep_states	MA
3859.0	100.0	sleep_states	Non-REM
3960.0	19.0	sleep_states	MA
3980.0	43.0	sleep_states	Non-REM
4024.0	16.0	sleep_states	MA
4041.0	119.0	sleep_states	Non-REM
4161.0	15.0	sleep_states	REM
4177.0	34.0	sleep_states	MA
4212.0	195.0	sleep_states	Non-REM
4408.0	9.0	sleep_states	REM
4418.0	16.0	sleep_states	MA
4435.0	116.0	sleep_states	Non-REM
4552.0	7.0	sleep_states	REM
4573.0	66.0	sleep_states	REM
4640.0	26.0	sleep_states	MA
4667.0	456.0	sleep_states	Non-REM
5132.0	61.0	sleep_states	REM
5194.0	925.0	sleep_states	Awake
6120.0	8.0	sleep_states	Non-REM
6129.0	366.0	sleep_states	Awake
6496.0	14.0	sleep_states	Non-REM
6511.0	21.0	sleep_states	MA
6533.0	81.0	sleep_states	Non-REM
6615.0	14.0	sleep_states	MA
6630.0	41.0	sleep_states	Non-REM
6672.0	21.0	sleep_states	MA
6694.0	36.0	sleep_states	Non-REM
6731.0	8.0	sleep_states	MA
6740.0	64.0	sleep_states	Non-REM
6805.0	21.0	sleep_states	MA
6827.0	37.0	sleep_states	Non-REM
6865.0	83.0	sleep_states	MA
6949.0	107.0	sleep_states	Non-REM
7057.0	16.0	sleep_states	MA
7074.0	116.0	sleep_states	Non-REM
7191.0	151.0	sleep_states	Awake
7343.0	123.0	sleep_states	Non-REM
7467.0	18.0	sleep_states	MA
7486.0	104.0	sleep_states	Non-REM
7591.0	11.0	sleep_states	REM
7603.0	19.0	sleep_states	MA
7623.0	152.0	sleep_states	Non-REM
7776.0	13.0	sleep_states	MA
7790.0	87.0	sleep_states	Non-REM
7878.0	11.0	sleep_states	REM
7890.0	18.0	sleep_states	MA
7909.0	36.0	sleep_states	Non-REM
7946.0	7.0	sleep_states	MA
7954.0	50.0	sleep_states	Non-REM
8005.0	8.0	sleep_states	REM
8014.0	25.0	sleep_states	MA
8040.0	70.0	sleep_states	Non-REM
8120.0	9.0	sleep_states	REM
8138.0	59.0	sleep_states	REM
8211.0	24.0	sleep_states	REM
8236.0	24.0	sleep_states	MA
8261.0	69.0	sleep_states	Non-REM
8331.0	42.0	sleep_states	MA
8374.0	53.0	sleep_states	Non-REM
8428.0	301.0	sleep_states	Awake
8730.0	109.0	sleep_states	Non-REM
8840.0	89.0	sleep_states	MA
8930.0	13.0	sleep_states	Non-REM
8944.0	94.0	sleep_states	MA
9039.0	13.0	sleep_states	Non-REM
9053.0	12.0	sleep_states	MA
9066.0	64.0	sleep_states	Non-REM
9131.0	19.0	sleep_states	MA
9151.0	331.0	sleep_states	Non-REM
9483.0	11.0	sleep_states	MA
9495.0	82.0	sleep_states	Non-REM
9578.0	11.0	sleep_states	REM
9590.0	14.0	sleep_states	MA
9605.0	66.0	sleep_states	Non-REM
9672.0	25.0	sleep_states	MA
9698.0	106.0	sleep_states	Non-REM
9805.0	88.0	sleep_states	REM
9894.0	36.0	sleep_states	MA
9931.0	257.0	sleep_states	Non-REM
10189.0	10.0	sleep_states	MA
10200.0	79.0	sleep_states	Non-REM
10280.0	11.0	sleep_states	MA
10292.0	46.0	sleep_states	Non-REM
10339.0	12.0	sleep_states	REM
10352.0	9.0	sleep_states	MA
10362.0	15.0	sleep_states	Non-REM
10378.0	12.0	sleep_states	MA
10391.0	12.0	sleep_states	Non-REM
10404.0	10.0	sleep_states	MA
10415.0	8.0	sleep_states	Non-REM
10486.0	17.0	sleep_states	REM
10517.0	10.0	sleep_states	REM
10528.0	72.0	sleep_states	MA
10601.0	32.0	sleep_states	Non-REM
10634.0	24.0	sleep_states	MA
10659.0	64.0	sleep_states	Non-REM
10724.0	8.0	sleep_states	MA
10733.0	89.0	sleep_states	Non-REM
10823.0	7.0	sleep_states	MA
10831.0	55.0	sleep_states	Non-REM
10887.0	28.0	sleep_states	REM
10916.0	18.0	sleep_states	MA
10935.0	116.0	sleep_states	Non-REM
11052.0	23.0	sleep_states	MA
11076.0	86.0	sleep_states	Non-REM
11163.0	15.0	sleep_states	MA
11179.0	93.0	sleep_states	Non-REM
11273.0	20.0	sleep_states	MA
11294.0	11.0	sleep_states	Non-REM
11306.0	68.0	sleep_states	REM
11383.0	40.0	sleep_states	REM
11424.0	1653.0	sleep_states	Awake
13078.0	12.0	sleep_states	Non-REM
13091.0	41.0	sleep_states	MA
13133.0	38.0	sleep_states	Non-REM
13172.0	7.0	sleep_states	MA
13180.0	27.0	sleep_states	Non-REM
13208.0	11.0	sleep_states	MA
13220.0	53.0	sleep_states	Non-REM
13274.0	201.0	sleep_states	Awake
13476.0	7.0	sleep_states	Non-REM
13484.0	16.0	sleep_states	MA
13501.0	8.0	sleep_states	Non-REM
13510.0	41.0	sleep_states	MA
13552.0	121.0	sleep_states	Non-REM
13674.0	8.0	sleep_states	MA
13683.0	91.0	sleep_states	Non-REM
13775.0	10.0	sleep_states	MA
13786.0	69.0	sleep_states	Non-REM
13856.0	12.0	sleep_states	MA
13869.0	55.0	sleep_states	Non-REM
13925.0	44.0	sleep_states	MA
13970.0	18.0	sleep_states	Non-REM
13989.0	89.0	sleep_states	MA
14079.0	15.0	sleep_states	Non-REM
14095.0	11.0	sleep_states	MA
14107.0	20.0	sleep_states	Non-REM
14128.0	24.0	sleep_states	MA
14153.0	9.0	sleep_states	Non-REM
14163.0	23.0	sleep_states	MA
14187.0	29.0	sleep_states	Non-REM
14217.0	253.0	sleep_states	Awake
14471.0	13.0	sleep_states	Non-REM
14485.0	1619.0	sleep_states	Awake
16105.0	9.0	sleep_states	Non-REM
16115.0	462.0	sleep_states	Awake
16578.0	10.0	sleep_states	Non-REM
16589.0	19.0	sleep_states	MA
16609.0	9.0	sleep_states	Non-REM
16619.0	23.0	sleep_states	MA
16643.0	55.0	sleep_states	Non-REM
16699.0	19.0	sleep_states	MA
16719.0	11.0	sleep_states	Non-REM
