onset	duration	nwb_table	direction	trial_type	label
0.0	21272.690559895833	epochs			
5.0	249.0	sleep_states			Awake
255.0	8.0	sleep_states			Non-REM
355.0	9.0	sleep_states			Non-REM
365.0	1907.0	sleep_states			Awake
2273.0	14.0	sleep_states			Non-REM
2333.0	8.0	sleep_states			Non-REM
2363.0	12.0	sleep_states			Non-REM
2376.0	210.0	sleep_states			Awake
2587.0	8.0	sleep_states			Non-REM
2596.0	736.0	sleep_states			Awake
3333.0	25.0	sleep_states			Non-REM
3375.0	31.0	sleep_states			Non-REM
3424.0	136.0	sleep_states			Non-REM
3593.0	9.0	sleep_states			Non-REM
3685.0	101.0	sleep_states			Non-REM
3828.0	70.0	sleep_states			Non-REM
3909.0	50.0	sleep_states			REM
3968.0	40.0	sleep_states			REM
4009.0	149.0	sleep_states			Awake
4159.0	18.0	sleep_states			Non-REM
4197.0	65.0	sleep_states			Non-REM
4280.0	183.0	sleep_states			Non-REM
4464.0	81.0	sleep_states			REM
4569.0	10.0	sleep_states			Non-REM
4668.0	50.0	sleep_states			Non-REM
4743.0	96.0	sleep_states			Non-REM
4851.0	91.0	sleep_states			Non-REM
4951.0	77.0	sleep_states			REM
5063.0	11.0	sleep_states			Non-REM
5075.0	44.0	sleep_states			REM
5147.0	93.0	sleep_states			Non-REM
5275.0	61.0	sleep_states			Non-REM
5337.0	863.0	sleep_states			Awake
6201.0	8.0	sleep_states			Non-REM
6210.0	273.0	sleep_states			Awake
6484.0	8.0	sleep_states			Non-REM
6521.0	7.0	sleep_states			Non-REM
6571.0	12.0	sleep_states			Non-REM
6584.0	1712.0	sleep_states			Awake
8297.0	8.0	sleep_states			Non-REM
8394.0	118.0	sleep_states			Non-REM
8566.0	32.0	sleep_states			Non-REM
8599.0	186.0	sleep_states			Awake
8786.0	22.0	sleep_states			Non-REM
8868.0	12.0	sleep_states			Non-REM
8971.0	77.0	sleep_states			Non-REM
9115.0	51.0	sleep_states			Non-REM
9167.0	1642.0	sleep_states			Awake
10810.0	9.0	sleep_states			Non-REM
10820.0	216.0	sleep_states			Awake
11037.0	16.0	sleep_states			Non-REM
11054.0	175.0	sleep_states			Awake
11230.0	42.0	sleep_states			Non-REM
11273.0	134.0	sleep_states			Awake
11408.0	66.0	sleep_states			Non-REM
11495.0	42.0	sleep_states			Non-REM
11538.0	455.0	sleep_states			Awake
11994.0	9.0	sleep_states			Non-REM
12012.0	50.0	sleep_states			Non-REM
12086.0	65.0	sleep_states			Non-REM
12164.0	26.0	sleep_states			Non-REM
12212.0	61.0	sleep_states			Non-REM
12329.0	98.0	sleep_states			Non-REM
12457.0	18.0	sleep_states			Non-REM
12489.0	49.0	sleep_states			Non-REM
12539.0	126.0	sleep_states			REM
12711.0	13.0	sleep_states			Non-REM
12725.0	39.0	sleep_states			REM
12765.0	182.0	sleep_states			Non-REM
12948.0	63.0	sleep_states			REM
13031.0	15.0	sleep_states			REM
13047.0	3206.0	sleep_states			Awake
16254.0	12.0	sleep_states			Non-REM
16267.0	498.0	sleep_states			Awake
16766.0	241.0	sleep_states			Non-REM
17008.0	902.0	sleep_states			Awake
17911.0	21.0	sleep_states			Non-REM
17962.0	27.0	sleep_states			Non-REM
18053.0	63.0	sleep_states			Non-REM
18125.0	216.0	sleep_states			Non-REM
18342.0	497.0	sleep_states			Awake
18840.0	30.0	sleep_states			Non-REM
18883.0	118.0	sleep_states			Non-REM
19002.0	115.0	sleep_states			Awake
19118.0	102.0	sleep_states			Non-REM
19231.0	10.0	sleep_states			Non-REM
19256.0	125.0	sleep_states			Non-REM
19382.0	143.0	sleep_states			REM
19545.0	22.0	sleep_states			Non-REM
19568.0	471.0	sleep_states			Awake
20040.0	9.0	sleep_states			Non-REM
20050.0	3700.0	sleep_states			Awake
21272.690559895833	2439.29694010417	epochs			
21272.690559895833	4.030273437503638	trials	counter-clockwise	wheel alternation	
21279.531250000004	4.521614583332848	trials	clockwise	wheel alternation	
21286.874218750003	4.196614583335759	trials	clockwise	wheel alternation	
21315.45371500651	4.915034993489826	trials	clockwise	wheel alternation	
21321.796875	4.348958333335759	trials	clockwise	wheel alternation	
21327.479166666668	4.8683075269073015	trials	clockwise	wheel alternation	
21338.073828125	3.8136718750029104	trials	clockwise	wheel alternation	
21343.870833333334	4.3166666666656965	trials	clockwise	wheel alternation	
21350.096875000003	3.8406250000007276	trials	clockwise	wheel alternation	
21356.173958333336	3.9864583333328483	trials	clockwise	wheel alternation	
21362.662500000002	4.483333333333576	trials	clockwise	wheel alternation	
21370.070833333335	4.503515625001455	trials	clockwise	wheel alternation	
21377.020833333336	3.9510416666671517	trials	clockwise	wheel alternation	
21383.972395833334	4.2265625	trials	clockwise	wheel alternation	
21390.395833333336	4.256249999998545	trials	clockwise	wheel alternation	
21396.30416666667	4.310416666667152	trials	clockwise	wheel alternation	
21402.925781250004	4.236718749998545	trials	clockwise	wheel alternation	
21409.889843750003	4.236718749998545	trials	clockwise	wheel alternation	
21416.8671875	3.8536458333364862	trials	clockwise	wheel alternation	
21422.26901041667	5.560611979166424	trials	clockwise	wheel alternation	
21431.404687500002	3.9328124999992724	trials	clockwise	wheel alternation	
21445.598795572918	4.088704427085759	trials	clockwise	wheel alternation	
21451.070833333335	4.657291666666424	trials	clockwise	wheel alternation	
21457.312500000004	4.141666666666424	trials	clockwise	wheel alternation	
21463.79166666667	4.55937499999709	trials	clockwise	wheel alternation	
21471.130208333336	3.9093749999992724	trials	clockwise	wheel alternation	
21489.67916666667	3.733333333333576	trials	clockwise	wheel alternation	
21497.136458333334	3.945279947918607	trials	clockwise	wheel alternation	
21508.945833333335	3.8333333333321207	trials	clockwise	wheel alternation	
21530.859895833335	4.9375	trials	clockwise	wheel alternation	
21538.037500000002	4.107291666667152	trials	clockwise	wheel alternation	
21553.179687500004	4.449479166662059	trials	clockwise	wheel alternation	
21560.841666666667	3.993750000001455	trials	clockwise	wheel alternation	
21567.886458333334	3.867708333331393	trials	clockwise	wheel alternation	
21574.420833333337	4.571874999997817	trials	clockwise	wheel alternation	
21581.4625	4.08125000000291	trials	clockwise	wheel alternation	
21587.737500000003	4.143489583329938	trials	clockwise	wheel alternation	
21595.82135416667	3.9744791666671517	trials	clockwise	wheel alternation	
21603.977083333335	4.157291666666424	trials	clockwise	wheel alternation	
21610.44166666667	3.827083333333576	trials	clockwise	wheel alternation	
21616.812500000004	4.446874999997817	trials	clockwise	wheel alternation	
21621.770833333336	4.23124999999709	trials	clockwise	wheel alternation	
21628.012500000004	4.224999999998545	trials	clockwise	wheel alternation	
21634.815625000003	4.1604166666656965	trials	clockwise	wheel alternation	
21641.872916666667	4.494205729170062	trials	clockwise	wheel alternation	
21649.102083333335	3.8770833333328483	trials	clockwise	wheel alternation	
21655.937500000004	4.150520833332848	trials	clockwise	wheel alternation	
21662.458886718752	4.053613281248545	trials	clockwise	wheel alternation	
21669.2109375	4.361104329429509	trials	clockwise	wheel alternation	
21675.987500000003	4.314843749998545	trials	clockwise	wheel alternation	
21682.275	4.519824218750728	trials	clockwise	wheel alternation	
21689.57447916667	4.304687499996362	trials	clockwise	wheel alternation	
21697.030208333337	4.559895833332121	trials	clockwise	wheel alternation	
21715.28177083334	4.255729166663514	trials	clockwise	wheel alternation	
21721.8828125	4.58125000000291	trials	clockwise	wheel alternation	
21733.295833333334	4.450000000000728	trials	clockwise	wheel alternation	
21740.564583333336	4.098828124999272	trials	clockwise	wheel alternation	
21746.981770833336	4.0744791666656965	trials	clockwise	wheel alternation	
21753.445572916673	4.443880208331393	trials	clockwise	wheel alternation	
