onset	duration	nwb_table	direction	trial_type	label
14836.866666666667	2.491666666666788	trials	clockwise	wheel alternation	
14841.891666666666	3.2833333333328483	trials	clockwise	wheel alternation	
14848.083333333334	3.1666666666660603	trials	clockwise	wheel alternation	
14854.433333333332	3.1833333333343035	trials	clockwise	wheel alternation	
14873.958333333334	2.866666666664969	trials	clockwise	wheel alternation	
14878.833333333334	3.0583333333324845	trials	clockwise	wheel alternation	
14884.366666666667	3.5	trials	clockwise	wheel alternation	
14894.033333333333	3.1583333333328483	trials	clockwise	wheel alternation	
14900.483333333334	3.016666666666424	trials	clockwise	wheel alternation	
14927.125	3.141666666666424	trials	clockwise	wheel alternation	
14933.416666666666	3.241666666666788	trials	clockwise	wheel alternation	
14938.183333333332	3.0416666666678793	trials	clockwise	wheel alternation	
14948.516666666666	3.116666666666788	trials	clockwise	wheel alternation	
14954.058333333332	3.266666666666424	trials	counter-clockwise	wheel alternation	
14960.275	3.625	trials	counter-clockwise	wheel alternation	
14975.208333333334	3.0333333333328483	trials	counter-clockwise	wheel alternation	
14980.975	3.508333333333212	trials	counter-clockwise	wheel alternation	
14989.9	2.733333333333576	trials	counter-clockwise	wheel alternation	
14994.75	3.9583333333339397	trials	counter-clockwise	wheel alternation	
15011.266666666666	3.4249999999992724	trials	counter-clockwise	wheel alternation	
15022.5	3.4166666666660603	trials	counter-clockwise	wheel alternation	
15030.991666666667	3.0833333333321207	trials	counter-clockwise	wheel alternation	
15035.883333333333	3.774999999999636	trials	counter-clockwise	wheel alternation	
15036.0	8.0	sleep_states			Non-REM
15041.958333333334	3.0833333333321207	trials	counter-clockwise	wheel alternation	
15047.175	3.6750000000010914	trials	counter-clockwise	wheel alternation	
15052.458333333334	3.1749999999992724	trials	counter-clockwise	wheel alternation	
15058.074999999999	3.0500000000010914	trials	counter-clockwise	wheel alternation	
15064.283333333333	3.3083333333343035	trials	counter-clockwise	wheel alternation	
15075.991666666667	3.366666666666788	trials	counter-clockwise	wheel alternation	
15081.416666666666	3.350000000000364	trials	counter-clockwise	wheel alternation	
15093.266666666666	3.2833333333328483	trials	counter-clockwise	wheel alternation	
15098.925	3.233333333333576	trials	counter-clockwise	wheel alternation	
15103.0	9.0	sleep_states			Non-REM
15104.625	3.399999999999636	trials	counter-clockwise	wheel alternation	
15110.625	3.5749999999989086	trials	counter-clockwise	wheel alternation	
15113.0	359.0	sleep_states			Awake
15117.891666666666	3.399999999999636	trials	counter-clockwise	wheel alternation	
15137.983333333334	3.3166666666656965	trials	counter-clockwise	wheel alternation	
15147.491666666667	3.024999999999636	trials	counter-clockwise	wheel alternation	
15152.541666666666	3.1916666666675155	trials	counter-clockwise	wheel alternation	
15162.741666666667	3.149999999999636	trials	counter-clockwise	wheel alternation	
15174.541666666666	3.0333333333328483	trials	counter-clockwise	wheel alternation	
15179.483333333334	3.108333333333576	trials	counter-clockwise	wheel alternation	
15185.466666666667	2.758333333333212	trials	counter-clockwise	wheel alternation	
15206.85	3.608333333333576	trials	counter-clockwise	wheel alternation	
15212.066666666666	3.2000000000007276	trials	counter-clockwise	wheel alternation	
15219.441666666666	3.525000000001455	trials	counter-clockwise	wheel alternation	
15225.433333333332	3.391666666666424	trials	counter-clockwise	wheel alternation	
15230.425	3.4250000000010914	trials	counter-clockwise	wheel alternation	
15237.625	3.4583333333339397	trials	counter-clockwise	wheel alternation	
15243.966666666667	3.4499999999989086	trials	counter-clockwise	wheel alternation	
15255.841666666667	3.25	trials	counter-clockwise	wheel alternation	
15266.783333333333	3.4500000000007276	trials	counter-clockwise	wheel alternation	
15272.1	3.491666666666788	trials	counter-clockwise	wheel alternation	
15278.958333333334	3.483333333331757	trials	counter-clockwise	wheel alternation	
15296.266666666666	3.108333333333576	trials	counter-clockwise	wheel alternation	
15326.475	2.9166666666660603	trials	counter-clockwise	wheel alternation	
15331.275	2.858333333333576	trials	counter-clockwise	wheel alternation	
15336.591666666667	3.4499999999989086	trials	counter-clockwise	wheel alternation	
15342.35	3.9333333333324845	trials	counter-clockwise	wheel alternation	
15352.125	3.0583333333324845	trials	counter-clockwise	wheel alternation	
15357.508333333333	3.508333333333212	trials	counter-clockwise	wheel alternation	
15370.308333333332	3.116666666666788	trials	counter-clockwise	wheel alternation	
15377.741666666667	2.633333333333212	trials	counter-clockwise	wheel alternation	
15383.591666666667	3.224999999998545	trials	counter-clockwise	wheel alternation	
15391.116666666667	5.699999999998909	trials	counter-clockwise	wheel alternation	
15398.566666666666	2.366666666666788	trials	counter-clockwise	wheel alternation	
15402.75	3.25	trials	counter-clockwise	wheel alternation	
15411.241666666667	2.633333333333212	trials	counter-clockwise	wheel alternation	
15415.683333333332	3.5	trials	counter-clockwise	wheel alternation	
15422.108333333334	3.1833333333324845	trials	counter-clockwise	wheel alternation	
15434.033333333333	3.7083333333339397	trials	counter-clockwise	wheel alternation	
15442.433333333332	3.3166666666675155	trials	counter-clockwise	wheel alternation	
15448.991666666667	3.0666666666656965	trials	counter-clockwise	wheel alternation	
15453.508333333333	3.4166666666660603	trials	clockwise	wheel alternation	
15459.8	3.4500000000007276	trials	clockwise	wheel alternation	
15473.0	9.0	sleep_states			Non-REM
15473.491666666667	2.9083333333328483	trials	clockwise	wheel alternation	
15478.675	3.7000000000007276	trials	clockwise	wheel alternation	
15484.725	3.0333333333328483	trials	clockwise	wheel alternation	
15491.25	2.891666666666424	trials	clockwise	wheel alternation	
15501.108333333334	2.633333333333212	trials	clockwise	wheel alternation	
15506.0	12.0	sleep_states			Non-REM
15506.033333333333	3.0333333333328483	trials	clockwise	wheel alternation	
15515.008333333333	3.008333333333212	trials	clockwise	wheel alternation	
15519.0	1105.0	sleep_states			Awake
15520.758333333333	3.4249999999992724	trials	clockwise	wheel alternation	
15531.574999999999	3.0416666666678793	trials	clockwise	wheel alternation	
15542.9	3.5333333333328483	trials	clockwise	wheel alternation	
15559.65	2.7083333333339397	trials	clockwise	wheel alternation	
15563.541666666666	4.041666666667879	trials	clockwise	wheel alternation	
15575.733333333334	3.8333333333321207	trials	counter-clockwise	wheel alternation	
15606.208333333334	5.4333333333324845	trials	counter-clockwise	wheel alternation	
15622.55	5.649999999999636	trials	counter-clockwise	wheel alternation	
15641.191666666666	5.425000000001091	trials	counter-clockwise	wheel alternation	
15647.891666666666	5.225000000000364	trials	counter-clockwise	wheel alternation	
15656.3	4.633333333333212	trials	counter-clockwise	wheel alternation	
15683.283333333333	5.41666666666606	trials	counter-clockwise	wheel alternation	
15690.474999999999	4.991666666666788	trials	counter-clockwise	wheel alternation	
15700.133333333331	4.04166666666606	trials	counter-clockwise	wheel alternation	
15706.691666666666	4.6833333333324845	trials	counter-clockwise	wheel alternation	
15713.316666666666	4.491666666666788	trials	counter-clockwise	wheel alternation	
15719.749999999998	4.29166666666606	trials	counter-clockwise	wheel alternation	
15725.883333333331	4.408333333332848	trials	counter-clockwise	wheel alternation	
15733.833333333332	5.008333333333212	trials	counter-clockwise	wheel alternation	
15741.141666666665	3.733333333333576	trials	counter-clockwise	wheel alternation	
15747.558333333332	4.491666666664969	trials	counter-clockwise	wheel alternation	
15764.516666666665	4.200000000000728	trials	counter-clockwise	wheel alternation	
15770.666666666664	4.283333333334667	trials	counter-clockwise	wheel alternation	
15780.999999999998	4.241666666666788	trials	counter-clockwise	wheel alternation	
15799.483333333332	4.891666666666424	trials	counter-clockwise	wheel alternation	
15805.441666666666	4.358333333331757	trials	clockwise	wheel alternation	
15816.416666666664	4.508333333333212	trials	clockwise	wheel alternation	
15844.624999999998	2.858333333333576	trials	clockwise	wheel alternation	
15851.166666666664	4.0	trials	clockwise	wheel alternation	
15857.283333333331	5.891666666666424	trials	clockwise	wheel alternation	
15872.908333333331	4.400000000001455	trials	clockwise	wheel alternation	
15879.641666666665	4.0583333333343035	trials	clockwise	wheel alternation	
15891.133333333331	5.125	trials	clockwise	wheel alternation	
15903.799999999997	4.241666666666788	trials	clockwise	wheel alternation	
15908.683333333332	3.7083333333321207	trials	clockwise	wheel alternation	
15914.149999999998	4.774999999999636	trials	clockwise	wheel alternation	
15923.016666666665	6.141666666666424	trials	clockwise	wheel alternation	
15940.274999999998	3.899999999999636	trials	clockwise	wheel alternation	
15956.858333333332	3.5499999999992724	trials	clockwise	wheel alternation	
15964.733333333332	4.633333333333212	trials	clockwise	wheel alternation	
15970.749999999998	5.358333333333576	trials	clockwise	wheel alternation	
15976.416666666664	6.508333333333212	trials	clockwise	wheel alternation	
16001.183333333332	3.6583333333328483	trials	clockwise	wheel alternation	
16018.324999999999	4.333333333332121	trials	clockwise	wheel alternation	
16032.708333333332	4.399999999999636	trials	clockwise	wheel alternation	
16040.424999999997	5.0666666666675155	trials	clockwise	wheel alternation	
16051.366666666665	5.41666666666606	trials	clockwise	wheel alternation	
16067.674999999997	4.016666666668243	trials	clockwise	wheel alternation	
16074.641666666665	6.375	trials	clockwise	wheel alternation	
16083.749999999998	3.600000000000364	trials	clockwise	wheel alternation	
16096.491666666665	5.174999999999272	trials	clockwise	wheel alternation	
16112.008333333331	5.233333333333576	trials	clockwise	wheel alternation	
16119.691666666666	3.6749999999992724	trials	clockwise	wheel alternation	
16125.858333333332	4.299999999999272	trials	clockwise	wheel alternation	
16132.274999999998	3.9083333333346673	trials	clockwise	wheel alternation	
16142.416666666664	3.9416666666675155	trials	clockwise	wheel alternation	
16156.324999999999	3.7083333333321207	trials	clockwise	wheel alternation	
16163.508333333331	4.850000000000364	trials	clockwise	wheel alternation	
16169.374999999998	3.2916666666660603	trials	clockwise	wheel alternation	
16184.049999999997	3.25	trials	clockwise	wheel alternation	
16189.499999999998	4.975000000000364	trials	clockwise	wheel alternation	
16210.258333333331	4.966666666667152	trials	clockwise	wheel alternation	
16217.849999999999	5.0583333333324845	trials	clockwise	wheel alternation	
16229.424999999997	5.216666666667152	trials	clockwise	wheel alternation	
16236.449999999999	5.6916666666656965	trials	clockwise	wheel alternation	
16270.624999999998	4.100000000000364	trials	clockwise	wheel alternation	
16277.224999999999	4.908333333332848	trials	clockwise	wheel alternation	
16290.649999999998	3.7166666666671517	trials	clockwise	wheel alternation	
16297.074999999999	5.233333333333576	trials	clockwise	wheel alternation	
16306.091666666665	3.7083333333321207	trials	clockwise	wheel alternation	
16318.041666666664	4.258333333333212	trials	clockwise	wheel alternation	
16330.266666666665	5.016666666666424	trials	clockwise	wheel alternation	
16418.549999999996	4.55000000000291	trials	clockwise	wheel alternation	
16426.766666666663	3.850000000002183	trials	clockwise	wheel alternation	
16434.083333333332	4.024999999997817	trials	clockwise	wheel alternation	
16439.60833333333	5.733333333337214	trials	clockwise	wheel alternation	
16445.824999999997	3.5333333333328483	trials	clockwise	wheel alternation	
16457.85833333333	3.741666666668607	trials	clockwise	wheel alternation	
16465.191666666666	5.8166666666656965	trials	clockwise	wheel alternation	
16476.416666666664	4.5666666666656965	trials	counter-clockwise	wheel alternation	
16503.408333333333	4.708333333332121	trials	counter-clockwise	wheel alternation	
16510.366666666665	5.549999999999272	trials	counter-clockwise	wheel alternation	
16540.458333333332	5.625	trials	counter-clockwise	wheel alternation	
16548.5	3.9499999999970896	trials	counter-clockwise	wheel alternation	
16565.158333333333	4.375	trials	counter-clockwise	wheel alternation	
16589.966666666667	5.141666666662786	trials	counter-clockwise	wheel alternation	
16595.10833333333	14774.53566666667	epochs			
16625.0	7.0	sleep_states			Non-REM
16633.0	920.0	sleep_states			Awake
17554.0	186.0	sleep_states			Non-REM
17755.0	170.0	sleep_states			Non-REM
17957.0	14.0	sleep_states			Non-REM
17990.0	13.0	sleep_states			Non-REM
18016.0	16.0	sleep_states			Non-REM
18033.0	2228.0	sleep_states			Awake
20262.0	11.0	sleep_states			Non-REM
20285.0	12.0	sleep_states			Non-REM
20386.0	48.0	sleep_states			Non-REM
20445.0	247.0	sleep_states			Non-REM
20706.0	110.0	sleep_states			Non-REM
20831.0	64.0	sleep_states			Non-REM
20896.0	113.0	sleep_states			Awake
21010.0	15.0	sleep_states			Non-REM
21026.0	4276.0	sleep_states			Awake
25303.0	163.0	sleep_states			Non-REM
25467.0	135.0	sleep_states			Awake
25603.0	73.0	sleep_states			Non-REM
25697.0	31.0	sleep_states			Non-REM
25743.0	327.0	sleep_states			Non-REM
26071.0	23.0	sleep_states			REM
26095.0	1498.0	sleep_states			Awake
27594.0	20.0	sleep_states			Non-REM
27642.0	13.0	sleep_states			Non-REM
27667.0	10.0	sleep_states			Non-REM
27692.0	51.0	sleep_states			Non-REM
27760.0	28.0	sleep_states			Non-REM
27815.0	23.0	sleep_states			Non-REM
27872.0	29.0	sleep_states			Non-REM
27924.0	50.0	sleep_states			Non-REM
27991.0	37.0	sleep_states			Non-REM
28038.0	67.0	sleep_states			Non-REM
28106.0	179.0	sleep_states			Awake
28286.0	11.0	sleep_states			REM
28298.0	20.0	sleep_states			Non-REM
28338.0	18.0	sleep_states			Non-REM
28368.0	11.0	sleep_states			Non-REM
28393.0	12.0	sleep_states			Non-REM
28420.0	33.0	sleep_states			Non-REM
28463.0	7.0	sleep_states			Non-REM
28480.0	61.0	sleep_states			Non-REM
28569.0	78.0	sleep_states			Non-REM
28648.0	8.0	sleep_states			REM
28677.0	17.0	sleep_states			Non-REM
28695.0	1370.0	sleep_states			Awake
30066.0	8.0	sleep_states			Non-REM
30145.0	338.0	sleep_states			Non-REM
30484.0	59.0	sleep_states			REM
30562.0	12.0	sleep_states			REM
30585.0	24.0	sleep_states			REM
30620.0	32.0	sleep_states			REM
30676.0	34.0	sleep_states			Non-REM
30740.0	32.0	sleep_states			Non-REM
30783.0	35.0	sleep_states			Non-REM
30819.0	545.0	sleep_states			Awake
