onset	duration	nwb_table	direction	trial_type	label
0.0	8982.0	epochs			
5.0	79.0	sleep_states			REM
94.0	133.0	sleep_states			REM
256.0	120.0	sleep_states			REM
389.0	97.0	sleep_states			REM
504.0	38.0	sleep_states			REM
552.0	149.0	sleep_states			REM
710.0	27.0	sleep_states			REM
764.0	25.0	sleep_states			REM
799.0	7.0	sleep_states			REM
826.0	11.0	sleep_states			REM
850.0	21.0	sleep_states			REM
928.0	114.0	sleep_states			REM
1062.0	167.0	sleep_states			REM
1241.0	41.0	sleep_states			REM
1283.0	13.0	sleep_states			MA
1297.0	7.0	sleep_states			Non-REM
1305.0	11.0	sleep_states			REM
1317.0	137.0	sleep_states			Awake
1455.0	21.0	sleep_states			REM
1520.0	18.0	sleep_states			REM
1539.0	136.0	sleep_states			Awake
1676.0	8.0	sleep_states			REM
1723.0	145.0	sleep_states			REM
1897.0	11.0	sleep_states			REM
1918.0	28.0	sleep_states			REM
1967.0	35.0	sleep_states			REM
2003.0	40.0	sleep_states			MA
2044.0	17.0	sleep_states			Non-REM
2062.0	11.0	sleep_states			REM
2084.0	24.0	sleep_states			REM
2121.0	7.0	sleep_states			REM
2149.0	38.0	sleep_states			REM
2249.0	9.0	sleep_states			REM
2259.0	38.0	sleep_states			Non-REM
2298.0	15.0	sleep_states			MA
2314.0	455.0	sleep_states			Non-REM
2770.0	46.0	sleep_states			REM
2817.0	10.0	sleep_states			Non-REM
2828.0	52.0	sleep_states			REM
2881.0	8.0	sleep_states			MA
2890.0	8.0	sleep_states			Non-REM
2899.0	10.0	sleep_states			REM
2910.0	37.0	sleep_states			Non-REM
2948.0	14.0	sleep_states			MA
2963.0	286.0	sleep_states			Non-REM
3250.0	235.0	sleep_states			REM
3486.0	10.0	sleep_states			MA
3497.0	45.0	sleep_states			Non-REM
3543.0	24.0	sleep_states			REM
3568.0	518.0	sleep_states			Non-REM
4087.0	16.0	sleep_states			REM
4104.0	45.0	sleep_states			Non-REM
4150.0	159.0	sleep_states			REM
4310.0	30.0	sleep_states			MA
4341.0	496.0	sleep_states			Non-REM
4838.0	95.0	sleep_states			REM
4947.0	10.0	sleep_states			REM
4967.0	24.0	sleep_states			REM
4992.0	19.0	sleep_states			MA
5012.0	11.0	sleep_states			Non-REM
5024.0	8.0	sleep_states			REM
5042.0	31.0	sleep_states			REM
5074.0	20.0	sleep_states			Non-REM
5095.0	75.0	sleep_states			REM
5190.0	20.0	sleep_states			REM
5226.0	20.0	sleep_states			REM
5256.0	14.0	sleep_states			REM
5282.0	390.0	sleep_states			REM
5690.0	43.0	sleep_states			REM
5790.0	29.0	sleep_states			REM
5843.0	66.0	sleep_states			REM
5922.0	106.0	sleep_states			REM
6088.0	60.0	sleep_states			REM
6163.0	13.0	sleep_states			REM
6199.0	188.0	sleep_states			REM
6438.0	11.0	sleep_states			REM
6450.0	28.0	sleep_states			MA
6479.0	59.0	sleep_states			Non-REM
6557.0	26.0	sleep_states			REM
6584.0	165.0	sleep_states			Awake
6750.0	37.0	sleep_states			REM
6803.0	50.0	sleep_states			REM
6862.0	14.0	sleep_states			REM
6877.0	40.0	sleep_states			Non-REM
6918.0	42.0	sleep_states			REM
6961.0	38.0	sleep_states			Non-REM
7000.0	21.0	sleep_states			REM
7043.0	11.0	sleep_states			REM
7070.0	22.0	sleep_states			REM
7093.0	38.0	sleep_states			Non-REM
7132.0	10.0	sleep_states			REM
7172.0	32.0	sleep_states			REM
7226.0	7.0	sleep_states			REM
7284.0	8.0	sleep_states			REM
7307.0	7.0	sleep_states			REM
7315.0	124.0	sleep_states			Awake
7440.0	10.0	sleep_states			REM
7460.0	103.0	sleep_states			REM
7633.0	40.0	sleep_states			REM
7686.0	202.0	sleep_states			REM
7889.0	7.0	sleep_states			Non-REM
7897.0	76.0	sleep_states			REM
7983.0	52.0	sleep_states			REM
8036.0	12.0	sleep_states			Non-REM
8061.0	129.0	sleep_states			REM
8203.0	134.0	sleep_states			REM
8346.0	169.0	sleep_states			REM
8529.0	124.0	sleep_states			REM
8662.0	32.0	sleep_states			REM
8728.0	33.0	sleep_states			REM
8770.0	20.0	sleep_states			REM
8826.0	125.0	sleep_states			REM
8952.0	10.0	sleep_states			Non-REM
8963.0	69.0	sleep_states			REM
8982.0	2083.366666666667	epochs			
8982.0	3.3250000000007276	trials	counter-clockwise	central alternation	
8990.8	3.9083333333346673	trials	clockwise	central alternation	
9013.916666666666	3.241666666666788	trials	clockwise	central alternation	
9027.266666666666	3.5666666666675155	trials	clockwise	central alternation	
9033.0	117.0	sleep_states			Awake
9034.266666666666	3.7916666666660603	trials	clockwise	central alternation	
9044.025	3.8083333333343035	trials	clockwise	central alternation	
9049.425	5.241666666666788	trials	clockwise	central alternation	
9057.541666666666	3.475000000000364	trials	clockwise	central alternation	
9065.55	3.2083333333339397	trials	clockwise	central alternation	
9074.383333333333	2.9666666666671517	trials	clockwise	central alternation	
9080.508333333333	4.075000000000728	trials	clockwise	central alternation	
9088.375	3.1583333333328483	trials	clockwise	central alternation	
9094.15	4.0583333333343035	trials	clockwise	central alternation	
9100.1	3.391666666666424	trials	clockwise	central alternation	
9106.483333333334	3.383333333333212	trials	clockwise	central alternation	
9114.475	5.016666666666424	trials	clockwise	central alternation	
9123.183333333332	3.375	trials	clockwise	central alternation	
9129.25	3.7833333333328483	trials	clockwise	central alternation	
9136.508333333333	3.375	trials	clockwise	central alternation	
9143.925	3.883333333333212	trials	clockwise	central alternation	
9151.0	7.0	sleep_states			Non-REM
9159.0	230.0	sleep_states			Awake
9165.933333333332	3.5333333333346673	trials	clockwise	central alternation	
9171.008333333333	3.25	trials	clockwise	central alternation	
9177.441666666666	4.016666666668243	trials	clockwise	central alternation	
9183.7	3.758333333333212	trials	clockwise	central alternation	
9190.291666666666	4.1833333333343035	trials	clockwise	central alternation	
9197.95	3.4333333333324845	trials	clockwise	central alternation	
9205.183333333332	3.858333333333576	trials	clockwise	central alternation	
9212.075	4.366666666664969	trials	clockwise	central alternation	
9218.35	4.0666666666656965	trials	clockwise	central alternation	
9223.958333333334	4.625	trials	clockwise	central alternation	
9231.7	5.1916666666656965	trials	clockwise	central alternation	
9240.4	3.8250000000007276	trials	clockwise	central alternation	
9245.55	4.166666666667879	trials	clockwise	central alternation	
9252.225	4.283333333332848	trials	clockwise	central alternation	
9258.675	4.33333333333394	trials	clockwise	central alternation	
9266.658333333333	3.774999999999636	trials	clockwise	central alternation	
9272.725	5.408333333332848	trials	clockwise	central alternation	
9282.2	3.6999999999989086	trials	clockwise	central alternation	
9288.616666666667	4.033333333332848	trials	clockwise	central alternation	
9303.5	6.33333333333394	trials	clockwise	central alternation	
9315.608333333334	4.174999999999272	trials	clockwise	central alternation	
9321.85	3.3249999999989086	trials	clockwise	central alternation	
9329.2	4.116666666664969	trials	clockwise	central alternation	
9336.741666666667	4.258333333333212	trials	clockwise	central alternation	
9344.483333333334	3.6916666666656965	trials	clockwise	central alternation	
