onset	duration	nwb_table
0.0	11721.187425	epochs
11721.187425	2856.672875	epochs
11721.187425	1.9415499999995518	trials
11736.270075	2.8081999999994878	trials
11780.334775	3.2748500000016065	trials
11848.723324999999	2.2916000000004715	trials
11856.931325	2.6498499999997875	trials
11861.747775	2.9331999999994878	trials
11892.579725	2.199899999999616	trials
11918.320225	2.5165500000002794	trials
11927.019825	1.866600000001199	trials
11930.736325	1.849899999999252	trials
14312.130425	2.699850000000879	trials
14316.488575	3.0581999999994878	trials
14323.31325	2.774875000000975	trials
14328.771325	2.5332500000004075	trials
14334.237775	2.3082000000013068	trials
14338.512575	2.366549999998824	trials
14344.853975	2.8998499999997875	trials
14350.520375	2.741549999998824	trials
14361.136575	2.9081999999998516	trials
14366.669675000001	2.15822499999922	trials
14370.986125	2.3915500000002794	trials
14376.427575	2.216549999999188	trials
14380.460725	3.3665000000000873	trials
14390.285275	2.466549999999188	trials
14395.568374999999	3.083200000000943	trials
14401.1098	2.5998749999998836	trials
14407.351175	2.7499000000007072	trials
14412.617624999999	2.616550000000643	trials
14418.567375	2.2581999999983964	trials
14425.308724999999	2.208250000001499	trials
14442.07465	2.524874999999156	trials
14448.241025	2.2916000000004715	trials
14453.924125	2.741550000000643	trials
14459.232225	3.199850000000879	trials
14465.556925	1.9999499999994441	trials
14472.131675	2.641524999999092	trials
14480.131275	2.816549999999552	trials
14486.331025	2.1332500000007713	trials
14498.413825	2.2749000000003434	trials
14504.205225	2.08324999999968	trials
14509.163325	2.1666000000004715	trials
14514.29645	2.308225000000675	trials
14519.146225	2.816549999999552	trials
14524.704325	3.216500000000451	trials
14530.912375	2.199899999999616	trials
14537.2371	2.3415750000003754	trials
14542.895175	3.5582000000013068	trials
14550.494825	2.3832500000007713	trials
14556.994575	2.1499000000003434	trials
14568.377375	2.449899999999616	trials
14574.902075	2.9582250000003114	trials
14577.8603	23706.987699999998	epochs
